feature,minimum,q01,q05,q25,median,mean,q75,q95,q99,maximum,std,variance,iqr,skewness,kurtosis_fisher,zero_fraction,positive_fraction,unique_values,dominant_value_fraction,positive_mean,positive_median
D375,0.0,0.0,0.0,0.0,0.0,0.01766759653185817,0.0,0.0909,0.363636364,1.0,0.06885593713105403,0.004741140078195666,0.0,5.577433339639877,41.13014336834834,0.906158357771261,0.093841642228739,10,0.906158357771261,0.18827032554261364,0.181818182
D376,0.0,0.0,0.0,0.0,0.0,0.025459877371101038,0.0,0.166666667,0.5,1.0,0.09550912080985852,0.009121992157872148,0.0,4.850649714958893,28.803833508237318,0.9120234604105572,0.08797653958944282,7,0.9120234604105572,0.28939393945151515,0.166666667
D377,0.0,0.0,0.0,0.0,0.0,0.014962676619568115,0.0,0.125,0.25,1.0,0.06121186110491275,0.003746891939927131,0.0,6.188329648640803,55.64591029581992,0.9218874966675553,0.07811250333244468,9,0.9218874966675553,0.19155290102389078,0.125
D378,0.0,0.0,0.0,0.0,0.0,0.007504921768861636,0.0,0.0769,0.153846154,1.0,0.039885838142029034,0.001590880084292138,0.0,9.568059326084338,146.40492246298794,0.9442815249266863,0.05571847507331378,9,0.9442815249266863,0.13469359595693778,0.0769
D379,0.0,0.0,0.0,0.0,0.0,0.005894724364702746,0.0,0.0,0.222222222,1.0,0.04225895275629851,0.0017858190880590697,0.0,11.746535463308934,192.68170079864962,0.9698747000799787,0.030125299920021328,8,0.9698747000799787,0.1956735494867257,0.111111111
D380,0.0,0.0,0.0,0.0,0.0,0.0056318315115969075,0.0,0.0,0.25,1.0,0.04307869561416646,0.0018557740158180044,0.0,11.697034700039147,180.89244055775183,0.9744068248467076,0.025593175153292454,7,0.9744068248467076,0.22005208333333334,0.125
D381,0.0,0.0,0.0,0.0,0.0,0.006664889362836577,0.0,0.0,0.2,1.0,0.05213668642054674,0.0027182340709144223,0.0,10.533582231225525,139.74477507162973,0.9786723540389229,0.021327645961077047,6,0.9786723540389229,0.3125,0.2
D382,0.0,0.0,0.0,0.0,0.0,0.005065315915755798,0.0,0.0,0.142857143,1.0,0.05144360577318201,0.002646444574946565,0.0,12.35918469638637,169.31015842798698,0.9864036256998134,0.013596374300186616,8,0.9864036256998134,0.37254901960784315,0.285714286
D383,0.0,0.0,0.0,0.0,0.0,0.002565982404692082,0.0,0.0,0.0625,1.0,0.031716146967981834,0.0010059139784946234,0.0,18.850922292135888,455.0407790328114,0.9898693681684884,0.010130631831511597,6,0.9898693681684884,0.2532894736842105,0.25
D386,0.0,0.0,0.0,0.0,0.0,0.028925619834710745,0.0,0.5,0.5,1.0,0.1234088816338423,0.015229752066115699,0.0,4.4118196389858015,20.232547560343303,0.94534790722474,0.05465209277525993,3,0.94534790722474,0.5292682926829269,0.5
D387,0.0,0.0,0.0,0.0,0.0,0.012974317953079177,0.0,0.0,0.333333333,1.0,0.07704106622727265,0.005935325885435011,0.0,6.923823210793861,55.24564663844139,0.9682751266328979,0.031724873367102106,4,0.9682751266328979,0.40896358522689075,0.333333333
D388,0.0,0.0,0.0,0.0,0.0,0.013896294321514263,0.0,0.125,0.25,1.0,0.055099983444622,0.0030360081755976182,0.0,5.778053440405687,50.5064295943184,0.920554518794988,0.07944548120501199,6,0.920554518794988,0.17491610738255034,0.125
D389,0.0,0.0,0.0,0.0,0.0,0.03292455345241269,0.0,0.25,0.5,1.0,0.11725620682775763,0.013749018039633876,0.0,4.089616836395558,18.489010107795927,0.9122900559850706,0.08770994401492935,5,0.9122900559850706,0.37537993920972645,0.25
D390,0.0,0.0,0.0,0.0,0.0,0.01861725763396428,0.0,0.166666667,0.333333333,0.833333333,0.07139852756390168,0.005097749738293227,0.0,4.979128677671506,31.284005569542757,0.9192215409224207,0.08077845907757931,6,0.9192215409224207,0.23047304747524752,0.166666667
D391,0.0,0.0,0.0,0.0,0.0,0.015562516662223407,0.0,0.125,0.375,1.0,0.06635945165504349,0.004403576823958055,0.0,6.000814973746109,47.963278267864865,0.9272194081578246,0.07278059184217542,9,0.9272194081578246,0.21382783882783882,0.125
D392,0.0,0.0,0.0,0.0,0.0,0.011768290370301254,0.0,0.0,0.285714286,1.0,0.05972933001430314,0.0035675928639575336,0.0,6.639739769409402,57.99352585738284,0.9520127965875766,0.04798720341242335,7,0.9520127965875766,0.24523809543888891,0.285714286
D393,0.0,0.0,0.0,0.0,0.0,0.006698213809650759,0.0,0.0,0.25,1.0,0.04592699243519008,0.0021092886341420067,0.0,11.065466318416794,173.33541215109088,0.9690749133564383,0.030925086643561715,7,0.9690749133564383,0.2165948275862069,0.125
D394,0.0,0.0,0.0,0.0,0.0,0.006598240469208211,0.0,0.0,0.25,1.0,0.0451639784146233,0.0020397849462365594,0.0,11.538993208087163,186.77550754352507,0.967208744334844,0.032791255665155956,7,0.967208744334844,0.20121951219512196,0.125
D395,0.0,0.0,0.0,0.0,0.0,0.007997867235403893,0.0,0.0,0.25,1.0,0.0653402662639976,0.004269350395450102,0.0,10.211374362984797,120.8069755585006,0.9808051186350306,0.01919488136496934,5,0.9808051186350306,0.4166666666666667,0.25
D396,0.0,0.0,0.0,0.0,0.0,0.0017449286256998135,0.0,0.0,0.04545,1.0,0.02682924537628973,0.0007198084074611638,0.0,29.38739885049029,1038.1370163430622,0.9898693681684884,0.010130631831511597,6,0.9898693681684884,0.1722428230263158,0.0909
D400,0.0,0.0,0.0,0.0,0.0,0.006864836043721674,0.0,0.0,0.25,1.0,0.05134388758654508,0.0026361947924997777,0.0,9.606363512612273,118.60695106638458,0.9786723540389229,0.021327645961077047,4,0.9786723540389229,0.321875,0.25
D409,0.0,0.0,0.0,0.0,0.0,0.0035990402559317515,0.0,0.0,0.25,1.0,0.03679279986281708,0.0013537101217453126,0.0,13.265049395716112,229.7286035195791,0.9885363902959211,0.011463609704078913,4,0.9885363902959211,0.313953488372093,0.25
D410,0.0,0.0,0.0,0.0,0.0,0.003732338043188483,0.0,0.0,0.25,1.0,0.0367795133822997,0.0013527326046387628,0.0,12.933488171136378,223.16665402205922,0.9877366035723807,0.012263396427619302,4,0.9877366035723807,0.30434782608695654,0.25
D415,0.0,0.0,0.0,0.0,0.0,0.0505841819640096,0.0667,0.266666667,0.4,1.0,0.09738938437679026,0.0094846921892902,0.0667,2.452089267347249,8.082806094938581,0.7094108237803253,0.2905891762196747,12,0.7094108237803253,0.17407455646513761,0.133333333
D416,0.0,0.0,0.0,0.0,0.0,0.037020407891229005,0.0313,0.1875,0.3125,1.0,0.07959428126907264,0.006335249610740248,0.0313,3.484074281128553,19.16073899964445,0.707544654758731,0.292455345241269,22,0.707544654758731,0.12658482224247952,0.0938
D417,0.0,0.0,0.0,0.0,0.0,0.030302692616635565,0.0,0.166666667,0.333333333,0.625,0.07284423172145689,0.005306282095089305,0.0,3.525636367980337,15.722721384012651,0.7632631298320448,0.23673687016795522,16,0.7632631298320448,0.1280015765822072,0.0833
D418,0.0,0.0,0.0,0.0,0.0,0.026006398293788324,0.0,0.15,0.35,0.8,0.07255448682921628,0.005264153559050919,0.0,4.390316981138857,26.021772259705227,0.8101839509464143,0.1898160490535857,16,0.8101839509464143,0.13700842696629212,0.1
D419,0.0,0.0,0.0,0.0,0.0,0.023106596755531856,0.0,0.166666667,0.333333333,1.0,0.076655087695215,0.0058760024695611,0.0,5.211316533111766,37.39144297368847,0.8621700879765396,0.1378299120234604,16,0.8621700879765396,0.1676457339071567,0.111111111
D420,0.0,0.0,0.0,0.0,0.0,0.015249266862170086,0.0,0.1,0.3,1.0,0.0612813009772342,0.0037553978494623656,0.0,7.194312581299767,73.98504825094543,0.8936283657691282,0.10637163423087177,18,0.8936283657691282,0.14335839598997493,0.1
D421,0.0,0.0,0.0,0.0,0.0,0.009380271927219408,0.0,0.0455,0.227272727,1.0,0.04924990955567444,0.0024255535912421126,0.0,9.537559275753448,124.06074988379136,0.928019194881365,0.07198080511863503,15,0.928019194881365,0.13031629629259261,0.0909
D422,0.0,0.0,0.0,0.0,0.0,0.006374743704345508,0.0,0.0,0.181818182,1.0,0.04280981066493177,0.001832679889167306,0.0,12.644811509755767,219.19596669089586,0.9520127965875766,0.04798720341242335,15,0.9520127965875766,0.13284257575000002,0.0909
D423,0.0,0.0,0.0,0.0,0.0,0.005555907901892829,0.0,0.0,0.157894737,1.0,0.040441964370648,0.0016355524821567622,0.0,13.452113758211274,246.61963066674463,0.9610770461210344,0.03892295387896561,14,0.9610770461210344,0.14274116808219178,0.105263158
D424,0.0,0.0,0.0,0.0,0.0,0.0038583675950413223,0.0,0.0,0.105263158,1.0,0.03836747391816353,0.001472063054860959,0.0,15.792059505241596,309.05358881757763,0.9784057584644095,0.02159424153559051,14,0.9784057584644095,0.17867576356790124,0.105263158
D426,0.0,0.0,0.0,0.0,0.0,0.031158357771260997,0.0,0.25,0.375,1.0,0.08118742420758504,0.006591397849462366,0.0,3.575681191503651,18.156536992502247,0.8312450013329779,0.16875499866702212,7,0.8312450013329779,0.18463665086887834,0.125
D427,0.0,0.0,0.0,0.0,0.0,0.014062916555585177,0.0,0.0,0.5,1.0,0.0720105198827558,0.0051855149737847685,0.0,6.049138742512967,42.74911307455522,0.9568115169288189,0.04318848307118102,5,0.9568115169288189,0.3256172839506173,0.25
D428,0.0,0.0,0.0,0.0,0.0,0.020883320016528924,0.0,0.166666667,0.333333333,1.0,0.08069646088530363,0.006511918799413339,0.0,5.0918369966002945,32.08998198303948,0.9168221807517996,0.08317781924820047,7,0.9168221807517996,0.2510683762243589,0.166666667
D429,0.0,0.0,0.0,0.0,0.0,0.020572291841109036,0.0,0.166666667,0.333333333,1.0,0.08227551606499077,0.006769260543760553,0.0,5.157742769123241,32.84481939673294,0.9232204745401227,0.07677952545987736,6,0.9232204745401227,0.26793981491666663,0.166666667
D430,0.0,0.0,0.0,0.0,0.0,0.01741757754945348,0.0,0.166666667,0.333333333,0.833333333,0.06986939445954687,0.00488173228214376,0.0,5.436201557527274,37.92702371045128,0.9237536656891495,0.07624633431085044,6,0.9237536656891495,0.22843822862937063,0.166666667
D431,0.0,0.0,0.0,0.0,0.0,0.015418110733404424,0.0,0.166666667,0.333333333,1.0,0.07487765297988128,0.005606662915775522,0.0,6.926136874656144,61.50243423416808,0.942415355905092,0.05758464409490802,7,0.942415355905092,0.2677469137083333,0.166666667
D432,0.0,0.0,0.0,0.0,0.0,0.006882765810717141,0.0,0.0,0.181818182,1.0,0.04226320813864576,0.0017861787621704928,0.0,10.712687291353268,163.9525889640506,0.9565449213543055,0.04345507864569448,8,0.9565449213543055,0.1583880647607362,0.0909
D433,0.0,0.0,0.0,0.0,0.0,0.006364969341508931,0.0,0.0,0.25,1.0,0.04542733789829343,0.002063643028525727,0.0,10.877658253659261,155.61097492560694,0.9704078912290056,0.029592108770994403,8,0.9704078912290056,0.21509009009009009,0.125
D434,0.0,0.0,0.0,0.0,0.0,0.005179571165555851,0.0,0.0,0.142857143,0.714285714,0.037980951073910946,0.0014425526444788173,0.0,10.292962310801597,135.92058635812717,0.9752066115702479,0.024793388429752067,5,0.9752066115702479,0.20890937034408605,0.142857143
D435,0.0,0.0,0.0,0.0,0.0,0.006504932018128498,0.0,0.0,0.2,1.0,0.049963399027041555,0.002496341242335377,0.0,10.011903196187687,125.67451792972997,0.9786723540389229,0.021327645961077047,6,0.9786723540389229,0.305,0.2
D436,0.0,0.0,0.0,0.0,0.0,0.006398293788323114,0.0,0.0,0.25,1.0,0.05500652312609295,0.0030257175864213982,0.0,10.770715784825375,138.68476185843173,0.9832044788056519,0.016795521194348174,5,0.9832044788056519,0.38095238095238093,0.25
D440,0.0,0.0,0.0,0.0,0.0,0.025126632897893894,0.0,0.25,0.25,1.0,0.0841733367908128,0.0070851506264996,0.0,3.8098126279738915,17.98390260563879,0.9093575046654225,0.09064249533457745,5,0.9093575046654225,0.2772058823529412,0.25
D441,0.0,0.0,0.0,0.0,0.0,0.031276992801919486,0.04,0.12,0.24,1.0,0.05283075670977732,0.0027910888545276814,0.04,4.415868898406432,43.61052714759979,0.5539856038389763,0.44601439616102373,12,0.5539856038389763,0.0701255230125523,0.04
D442,0.0,0.0,0.0,0.0,0.0,0.0164387896566249,0.0263,0.0789,0.157894737,1.0,0.04441306458719504,0.0019725203060263576,0.0263,7.975303892188553,108.86084451905522,0.7198080511863503,0.28019194881364967,23,0.7198080511863503,0.058669743103710745,0.0526
D443,0.0,0.0,0.0,0.0,0.0,0.019465394333511066,0.0294,0.117647059,0.235294118,1.0,0.04997823391178088,0.0024978238649406843,0.0294,5.763611047598626,62.99187318297106,0.7411356971474273,0.25886430285257267,19,0.7411356971474273,0.07519535957260555,0.0588
D444,0.0,0.0,0.0,0.0,0.0,0.01846734625219941,0.0263,0.105263158,0.236842105,0.789473684,0.05002880638444145,0.0025028814682519296,0.0263,5.6823902224145,49.331873362299,0.743268461743535,0.25673153825646494,22,0.743268461743535,0.07193251899480788,0.0526
D445,0.0,0.0,0.0,0.0,0.0,0.02596641783551053,0.0,0.133333333,0.333333333,1.0,0.07028060918638619,0.004939364027609551,0.0,5.332783810096756,41.48138880883802,0.7520661157024794,0.24793388429752067,22,0.7520661157024794,0.10473121860322582,0.0667
D446,0.0,0.0,0.0,0.0,0.0,0.018047872357238072,0.0,0.115384615,0.269230769,1.0,0.057824193454389335,0.003343637348650642,0.0,6.4171516571863965,65.51260614313586,0.8264462809917356,0.17355371900826447,19,0.8264462809917356,0.10399012167741933,0.0769
D447,0.0,0.0,0.0,0.0,0.0,0.015249151333244467,0.0,0.1,0.2833333335,0.8,0.05890675610311758,0.00347000591459218,0.0,6.998519003282481,63.189399308921594,0.8592375366568915,0.14076246334310852,21,0.8592375366568915,0.10833251259659091,0.0667
D448,0.0,0.0,0.0,0.0,0.0,0.006005007356971474,0.0,0.0,0.173913043,0.956521739,0.04074096776843019,0.0016598264547082679,0.0,12.682812212913435,226.30992643505616,0.9573447080778459,0.042655291922154094,15,0.9573447080778459,0.14077989122499998,0.087
D449,0.0,0.0,0.0,0.0,0.0,0.029975339909357506,0.0,0.1875,0.4375,0.875,0.087715151057563,0.007693947725051097,0.0,4.366346933630924,24.913101947120595,0.8379098906958145,0.16209010930418555,15,0.8379098906958145,0.18493009868421054,0.125
D451,0.0,0.0,0.0,0.0,0.0,0.010557398023727006,0.0,0.0667,0.233333333,0.833333333,0.04669833499936569,0.002180734491712982,0.0,7.66647750210733,84.56232628980766,0.9098906958144495,0.09010930418555052,20,0.9098906958144495,0.11716213013905326,0.0667
D452,0.0,0.0,0.0,0.0,0.0,0.013320105941882165,0.0,0.087,0.304347826,1.0,0.05822616310413482,0.0033902860698293118,0.0,7.399409677141984,75.9248588329917,0.9026926153025859,0.09730738469741403,19,0.9026926153025859,0.13688689695342465,0.087
D453,0.0,0.0,0.0,0.0,0.0,0.01192359370834444,0.0,0.0625,0.25,0.8125,0.057553349214925366,0.00331238800585515,0.0,8.472773294103584,91.7889063856881,0.9066915489202879,0.09330845107971207,22,0.9066915489202879,0.12778685714285715,0.0625
D454,0.0,0.0,0.0,0.0,0.0,0.005456226574780058,0.0,0.0294,0.117647059,1.0,0.02963390999542963,0.0008781686216172242,0.0,14.919851796736785,384.3513089928667,0.9162889896027726,0.0837110103972274,22,0.9162889896027726,0.06517931809554141,0.0441
D455,0.0,0.0,0.0,0.0,0.0,0.005813390715275926,0.0,0.0238,0.142857143,1.0,0.036794383304418476,0.001353826642752469,0.0,13.191199552525447,251.1738145169864,0.9426819514796054,0.057318048520394564,21,0.9426819514796054,0.1014233887116279,0.0714
D456,0.0,0.0,0.0,0.0,0.0,0.004072867924553453,0.0,0.0,0.137931034,0.793103448,0.033883593980506374,0.001148097941035808,0.0,13.66371703777631,241.8144603054135,0.9709410823780326,0.029058917621967474,16,0.9709410823780326,0.14015896866972477,0.069
D457,0.0,0.0,0.0,0.0,0.0,0.028468502366035726,0.0476,0.142857143,0.238095238,0.523809524,0.054614848014007594,0.0029827816235931492,0.0476,2.751545121212495,10.301539769001465,0.6894161556918155,0.3105838443081845,11,0.6894161556918155,0.09166124667381974,0.0952
D458,0.0,0.0,0.0,0.0,0.0,0.05609170887763263,0.1,0.2,0.4,0.95,0.09286305968416948,0.008623547853905624,0.1,3.1172747720353775,16.555302045258138,0.5673153825646494,0.4326846174353506,17,0.5673153825646494,0.1296364756623537,0.1
D459,0.0,0.0,0.0,0.0,0.0,0.05450398407704612,0.111111111,0.222222222,0.444444444,1.0,0.11234007773517016,0.012620293065544075,0.111111111,2.973339765967377,11.85194158918004,0.7248733671021061,0.2751266328978939,10,0.7248733671021061,0.19810508165988377,0.111111111
D460,0.0,0.0,0.0,0.0,0.0,0.03507231596614237,0.0714,0.142857143,0.357142857,1.0,0.07747050959649786,0.006001679857141066,0.0714,3.5922340820559793,20.054935562419505,0.7374033591042388,0.2625966408957611,12,0.7374033591042388,0.1335596519685279,0.0714
D461,0.0,0.0,0.0,0.0,0.0,0.022258215601173022,0.0,0.166666667,0.333333333,1.0,0.06641858143478047,0.004411427959808565,0.0,4.660206577620053,32.62705742821704,0.852039456145028,0.147960543854972,10,0.852039456145028,0.15043345354954957,0.0833
D462,0.0,0.0,0.0,0.0,0.0,0.013669341498267129,0.0,0.133333333,0.266666667,0.666666667,0.049668692748026766,0.0024669790392978863,0.0,5.634066960734502,42.80583781839047,0.891229005598507,0.10877099440149293,9,0.891229005598507,0.1256708332352941,0.0667
D463,0.0,0.0,0.0,0.0,0.0,0.010462916562783257,0.0,0.0833,0.25,0.666666667,0.04818526434568697,0.002321819700063732,0.0,6.628933582406681,57.7376422095168,0.9352172753932285,0.06478272460677152,7,0.9352172753932285,0.16150781904115225,0.166666667
D464,0.0,0.0,0.0,0.0,0.0,0.006816810758197814,0.0,0.0,0.1785714285,1.0,0.04404376694546667,0.0019398534067465824,0.0,10.188383928674655,142.0290020216054,0.9608104505465209,0.03918954945347907,11,0.9608104505465209,0.17394460648979593,0.142857143
D465,0.0,0.0,0.0,0.0,0.0,0.003010723416422287,0.0,0.0,0.117647059,0.705882353,0.026553567251271757,0.000705091933767812,0.0,14.625075588805327,276.6910377087826,0.9770727805918422,0.022927219408157826,9,0.9770727805918422,0.1313165527325581,0.117647059
D466,0.0,0.0,0.0,0.0,0.0,0.002278565716608904,0.0,0.0,0.0909,0.363636364,0.019953520314168773,0.0003981429729279459,0.0,12.152422489827254,173.82788992216874,0.9789389496134364,0.021061050386563585,8,0.9789389496134364,0.10818860763291138,0.0909
D467,0.0,0.0,0.0,0.0,0.0,0.0011996800853105837,0.0,0.0,0.05,0.3,0.013059876871457375,0.00017056038389762728,0.0,13.198710038737364,199.01693120485552,0.989069581444948,0.010930418555051986,6,0.989069581444948,0.10975609756097561,0.1
D469,0.0,0.0,0.0,0.0,0.0,0.054050804277259404,0.0833,0.25,0.5,1.0,0.10455234945333082,0.010931193776211406,0.0833,2.595993905845756,9.917624261338611,0.7246067715275927,0.2753932284724074,10,0.7246067715275927,0.19626773169796705,0.166666667
D470,0.0,0.0,0.0,0.0,0.0,0.024673402649693418,0.0417,0.125,0.25,0.583333333,0.05600791259905021,0.0031368862737028475,0.0417,3.746480268358174,19.717082306135797,0.7262063449746734,0.2737936550253266,14,0.7262063449746734,0.09011678027166505,0.0833
D471,0.0,0.0,0.0,0.0,0.0,0.022128818984004265,0.0,0.125,0.25,1.0,0.05593419894600438,0.0031286346117311977,0.0,5.551046559182616,58.9554031897118,0.761663556384964,0.238336443615036,13,0.761663556384964,0.09284697987583891,0.0833
D472,0.0,0.0,0.0,0.0,0.0,0.04103300250973074,0.0,0.230769231,0.461538462,0.923076923,0.09464936305234066,0.008958501926213789,0.0,3.4204550650397243,15.91462179300757,0.7600639829378832,0.23993601706211676,13,0.7600639829378832,0.17101643601555555,0.153846154
D473,0.0,0.0,0.0,0.0,0.0,0.026127654851772864,0.0417,0.125,0.333333333,1.0,0.068829005294886,0.0047374319698834455,0.0417,5.8041919522110215,50.22876797501112,0.7390029325513197,0.26099706744868034,19,0.7390029325513197,0.10010708207252297,0.0833
D474,0.0,0.0,0.0,0.0,0.0,0.02244524611383631,0.0,0.136363636,0.272727273,1.0,0.06342713515962133,0.004023001474556872,0.0,5.288404034595645,45.89675283613575,0.8061850173287124,0.19381498267128766,17,0.8061850173287124,0.11580759033425034,0.0909
D475,0.0,0.0,0.0,0.0,0.0,0.013207997868301785,0.0,0.0833,0.208333333,1.0,0.050313367752848046,0.0025314349746333297,0.0,8.712518573148115,117.2967976816504,0.8661690215942416,0.13383097840575847,17,0.8661690215942416,0.09869163347410359,0.0833
D476,0.0,0.0,0.0,0.0,0.0,0.009833985993868302,0.0,0.0741,0.185185185,0.962962963,0.04214488292428036,0.0017761911567012983,0.0,9.706472883849363,156.60582906914206,0.8962943215142629,0.10370567848573714,14,0.8962943215142629,0.09482591635732646,0.0741
D477,0.0,0.0,0.0,0.0,0.0,0.0069873405203945615,0.0,0.0357,0.142857143,0.928571429,0.03527344689344723,0.0012442160557448421,0.0,13.174433338678117,279.53981088464394,0.9168221807517996,0.08317781924820047,12,0.9168221807517996,0.08400485349999999,0.0714
D478,0.0,0.0,0.0,0.0,0.0,0.003280910596907491,0.0,0.0,0.087,1.0,0.030087547280882587,0.0009052605013793452,0.0,21.09176079792009,612.0922352324534,0.9709410823780326,0.029058917621967474,11,0.9709410823780326,0.11290546466972477,0.087
D479,0.0,0.0,0.0,0.0333,0.0667,0.06925278590509197,0.1,0.2,0.333333333,0.766666667,0.0728510150173967,0.00530727038906496,0.06670000000000001,2.4827152325298916,12.29254730011257,0.2476672887230072,0.7523327112769927,22,0.2476672887230072,0.09205074412827782,0.0667
D480,0.0,0.0,0.0,0.0,0.0,0.017395361237003467,0.0,0.25,0.5,1.0,0.07514865743628518,0.00564732071447614,0.0,4.921520097951918,28.129462702366443,0.942415355905092,0.05758464409490802,4,0.942415355905092,0.3020833333333333,0.25
D481,0.0,0.0,0.0,0.0,0.0,0.012963209810717143,0.0,0.125,0.25,1.0,0.06002285991843192,0.003602743712787701,0.0,5.903534439886443,46.13356836314241,0.9440149293521728,0.05598507064782725,7,0.9440149293521728,0.23154761904761906,0.25
D482,0.0,0.0,0.0,0.0,0.0,0.011529378841109038,0.0,0.0833,0.25,0.833333333,0.0507192951195983,0.002572446897428908,0.0,6.218113562963199,52.65880192859572,0.93148493735004,0.06851506264996,9,0.93148493735004,0.16827509740466925,0.166666667
D486,0.0,0.0,0.0,0.0,0.0,0.0009663378656358304,0.0,0.0,0.0208,1.0,0.019448165355318577,0.00037823113568781377,0.0,40.30381295909687,1929.2141022255746,0.9893361770194615,0.010663822980538524,10,0.9893361770194615,0.09061833335,0.0417
D491,0.0,0.0,0.0,0.0,0.0,0.003785657158091176,0.0,0.0,0.2,1.0,0.03887156173298626,0.0015109983115613617,0.0,14.279410255881007,258.4754647575504,0.9872034124233537,0.012796587576646227,6,0.9872034124233537,0.29583333333333334,0.2
D492,0.0,0.0,0.0,0.0,0.0,0.009330180676619568,0.0,0.0769,0.230769231,1.0,0.04628615434253234,0.0021424080838207253,0.0,7.879678864440615,92.9745892078213,0.9394828045854439,0.06051719541455612,8,0.9394828045854439,0.1541740428105727,0.153846154
D493,0.0,0.0,0.0,0.0,0.0,0.010811931625166622,0.0,0.0,0.2777777775,1.0,0.060545743101675036,0.0036657870077340298,0.0,8.064448675369118,83.83851172708728,0.9538789656091708,0.04612103439082911,9,0.9538789656091708,0.23442517645086708,0.222222222
D494,0.0,0.0,0.0,0.0,0.0,0.007631298320447881,0.0,0.0625,0.1875,0.625,0.0397135294681873,0.001577164422820581,0.0,8.022989123542445,84.18524031797503,0.9421487603305785,0.05785123966942149,10,0.9421487603305785,0.13191244239631336,0.125
D495,0.0,0.0,0.0,0.0,0.0,0.010363902959210877,0.0,0.0,0.25,0.75,0.05639202844956173,0.00318006087265618,0.0,6.866660071876367,55.325045591101585,0.9565449213543055,0.04345507864569448,7,0.9565449213543055,0.23849693251533743,0.25
D496,0.0,0.0,0.0,0.0,0.0,0.00701146360970408,0.0,0.0,0.2,1.0,0.04756917351132568,0.0022628262685506087,0.0,10.542440266276321,144.58205481721774,0.9653425753132499,0.0346574246867502,10,0.9653425753132499,0.20230769230769233,0.2
D497,0.0,0.0,0.0,0.0,0.0,0.004505465209277527,0.0,0.0,0.2,0.8,0.0317232097491756,0.0010063620367901896,0.0,10.911767216067604,176.14983398559173,0.9725406558251133,0.027459344174886696,7,0.9725406558251133,0.16407766990291262,0.1
D498,0.0,0.0,0.0,0.0,0.0,0.006231671554252199,0.0,0.0,0.25,1.0,0.04981956691212628,0.0024819892473118277,0.0,11.890558140513653,179.2498652987449,0.9757398027192749,0.02426019728072514,8,0.9757398027192749,0.25686813186813184,0.25
D499,0.0,0.0,0.0,0.0,0.0,0.004698747000799787,0.0,0.0,0.25,1.0,0.0412158855592061,0.001698749222429574,0.0,11.78064988351465,176.58587492865055,0.9824046920821115,0.017595307917888565,7,0.9824046920821115,0.26704545454545453,0.25
D504,0.0,0.0,0.0,0.0244,0.0488,0.07012765375473207,0.0976,0.219512195,0.341463415,1.0,0.07964518014534425,0.006343354720384337,0.0732,3.122230392407026,19.13040176221646,0.2218075179952013,0.7781924820047987,31,0.2218075179952013,0.09011607716135663,0.0732
D505,0.0,0.0,0.0,0.0317,0.0635,0.0742881204153559,0.0952,0.206349206,0.388888889,0.873015873,0.07761320886827237,0.006023810190830073,0.0635,3.1946129110755077,18.386963863638286,0.13996267661956813,0.8600373233804319,43,0.16448946947480672,0.08637778663298204,0.0635
D508,0.0,0.0,0.0,0.0,0.0,0.0018661690215942416,0.0,0.0,0.125,1.0,0.023906410949639096,0.000571516484493024,0.0,25.014276297163082,886.3212118968803,0.9896027725939749,0.01039722740602506,5,0.9896027725939749,0.1794871794871795,0.125
D512,0.0,0.0,0.0,0.0,0.0714,0.08787299388962944,0.142857143,0.285714286,0.428571429,1.0,0.09913358806377676,0.009827468282398583,0.142857143,2.438386149883284,12.386888344728447,0.35643828312450015,0.6435617168754999,15,0.35643828312450015,0.13654167360397682,0.142857143
D513,0.0,0.0,0.0,0.0,0.0,0.03387374922793922,0.0417,0.125,0.25,1.0,0.060507690207899256,0.003661180574295107,0.0417,4.632767338781836,40.27758833918617,0.5625166622234071,0.43748333777659293,13,0.5625166622234071,0.07742866139792809,0.0417
D514,0.0,0.0,0.0,0.0,0.0,0.048227370496934145,0.0833,0.25,0.5,1.0,0.10209210754908579,0.010422798423814099,0.0833,2.8973802721487125,10.625622982698669,0.7280725139962677,0.27192748600373234,11,0.7280725139962677,0.17735379091568626,0.166666667
D515,0.0,0.0,0.0,0.0,0.0,0.024666582244734732,0.0313,0.125,0.25,1.0,0.05914166152233551,0.0034977361276225007,0.0313,5.03018657443629,44.289057394701864,0.7211410290589176,0.27885897094108236,20,0.7211410290589176,0.08845540152963671,0.0625
D516,0.0,0.0,0.0,0.0,0.0,0.023124900026659557,0.0,0.125,0.28125,1.0,0.061903826880815714,0.0038320837824900025,0.0,5.524388293445171,47.51273817952528,0.7515329245534524,0.2484670754465476,20,0.7515329245534524,0.09307027896995708,0.0625
D517,0.0,0.0,0.0,0.0,0.0,0.017377646412689948,0.0,0.103448276,0.206896552,1.0,0.05152416414426604,0.00265473949076527,0.0,7.016575404314981,89.34026358673839,0.8056518261796854,0.19434817382031458,18,0.8056518261796854,0.08941502289986283,0.069
D518,0.0,0.0,0.0,0.0,0.0,0.01386472455771794,0.0,0.0909,0.272727273,0.909090909,0.051838134477492345,0.002687192186106581,0.0,6.6388061459938825,69.80496278973337,0.8834977339376167,0.11650226606238337,12,0.8834977339376167,0.11900819637528605,0.0909
