row_index,kmeans_cluster,Activity,zero_count,zero_fraction,nonzero_count,nonzero_fraction,positive_count,positive_fraction,raw_sum,raw_mean,raw_max,positive_mean,l1_norm_raw,l2_norm_raw,l1_norm_standardized,l2_norm_standardized,distance_to_global_centroid_pca,distance_to_own_centroid_pca,PC1,PC2
3114,0,1,518,0.7453237410071942,177,0.25467625899280577,177,0.25467625899280577,43.96570610099999,0.06326000877841725,1.0,0.24839381977966093,43.96570610099999,4.612690896880874,308.57257416052414,22.1034492371307,20.836914612762985,20.947448887934318,0.6555703690888603,0.5412639180119551
3115,0,0,495,0.7122302158273381,200,0.28776978417266186,200,0.28776978417266186,48.15184369300001,0.06928322833525181,1.0,0.24075921846500006,48.15184369300001,4.79548344778281,353.96700105617737,24.662671293887147,21.684883129810206,21.805930610599276,1.405816944934387,-5.711211418547657
3116,0,1,532,0.7654676258992805,163,0.23453237410071942,163,0.23453237410071942,41.27660743199999,0.059390802060431645,1.0,0.25323072044171774,41.27660743199999,4.575317091132991,211.0689488478923,14.28635272170278,13.535934184357973,13.33602738710621,-2.8217052277340984,2.4868387816078603
3117,0,1,503,0.7237410071942446,192,0.2762589928057554,192,0.2762589928057554,46.68776517,0.0671766405323741,1.0,0.24316544359375,46.68776517,4.918898783510411,270.0061374667586,21.076165497862007,18.159139781153698,18.120955731761544,-0.9320118201657324,3.261823274156756
3118,0,1,583,0.8388489208633093,112,0.16115107913669063,112,0.16115107913669063,30.327492807000006,0.043636680297841735,1.0,0.2707811857767858,30.327492807000006,4.06547459906473,250.50776764688413,14.91546166407417,14.478062196249283,14.034218465755572,-7.174693961308488,-1.3434540934724637
3119,0,1,542,0.7798561151079136,153,0.22014388489208633,153,0.22014388489208633,38.00745089499998,0.054686979705035936,1.0,0.248414711732026,38.00745089499998,4.466777167481429,237.86293271000278,15.605514231359589,14.461718917073322,14.130555766662166,-5.464406510737879,-0.7172778922632607
3120,0,0,546,0.7856115107913669,149,0.2143884892086331,149,0.2143884892086331,41.839357267,0.060200514053237404,1.0,0.28080105548322143,41.839357267,4.674595415945219,237.3216726529148,16.330843185200646,15.162121085628707,14.969395241674102,-3.233543388796856,3.0982269727051186
3121,0,1,552,0.7942446043165468,143,0.20575539568345325,143,0.20575539568345325,35.70760705599998,0.05137785187913666,1.0,0.2497035458461537,35.70760705599998,4.349536273775015,223.86429456755866,12.508623783206374,11.198984863742707,10.937419849910835,-3.451891029476736,-4.465346874298719
3122,0,1,515,0.7410071942446043,180,0.2589928057553957,180,0.2589928057553957,46.58931035199997,0.06703497892374097,1.0,0.2588295019555554,46.58931035199997,4.754447933282104,243.877922660181,14.810444316989136,13.826126359800558,13.86826362088619,0.283803524667723,-3.0870071739359224
3123,0,1,493,0.7093525179856115,202,0.2906474820143885,202,0.2906474820143885,53.30125164000002,0.07669244840287773,1.0,0.2638675823762377,53.30125164000002,5.18041221741566,277.70942076442634,20.536539400637057,18.375074175584903,18.462095151570278,1.7346302665698743,0.593930269643552
3124,0,0,492,0.7079136690647482,203,0.2920863309352518,203,0.2920863309352518,45.77248231199998,0.06585968677985608,1.0,0.22548020843349745,45.77248231199998,4.689039314918107,253.184767012893,16.380397116300166,14.751871210307144,14.738094722822614,-0.0044452876982391,-1.0427654950430956
3125,0,0,502,0.7223021582733813,193,0.2776978417266187,193,0.2776978417266187,43.48230923899998,0.06256447372517983,1.0,0.22529693906217607,43.48230923899998,4.55967397992337,283.09179425514037,19.7864134126728,17.978480526202272,17.90113332214365,-1.356836786469909,-0.3104637738557748
3126,0,1,582,0.837410071942446,113,0.16258992805755396,113,0.16258992805755396,33.340746456000005,0.047972297058992815,1.0,0.2950508535929204,33.340746456000005,4.326772403451444,263.1104706387769,16.759183679778733,15.857279920120206,15.59995460975046,-4.703565385709276,-2.4105601419631486
3127,0,1,526,0.7568345323741007,169,0.24316546762589927,169,0.24316546762589927,42.83765953399999,0.06163692019280574,1.0,0.25347727534911235,42.83765953399999,4.669996430096179,225.38745120004373,13.801356455622159,12.788369497240108,12.70686861840778,-1.3936689042006696,-1.8245219612537429
3128,0,1,538,0.7741007194244605,157,0.22589928057553957,157,0.22589928057553957,37.14496616699999,0.053445994484892075,1.0,0.23659214119108277,37.14496616699999,4.41913228442047,188.93312818462337,9.107122586302294,8.398599174107071,7.906434483202197,-4.298546146347968,-0.5468114357937716
3129,0,1,523,0.7525179856115108,172,0.2474820143884892,172,0.2474820143884892,42.619000584999974,0.06132230299999996,1.0,0.24778488712209287,42.619000584999974,4.623393500789156,225.16760552876138,13.185713657182237,12.691334194790587,12.514302742698623,-2.412724535612547,2.6847235639671254
3130,1,0,369,0.5309352517985612,326,0.46906474820143884,326,0.46906474820143884,102.233614603,0.14709872604748203,1.0,0.31360004479447856,102.233614603,7.172083294506093,1160.5945460156227,87.94604562364991,87.06355943621095,70.03615452364238,44.91580940227521,19.126392469879093
3131,0,1,572,0.823021582733813,123,0.17697841726618704,123,0.17697841726618704,38.670254377,0.055640653779856115,1.0,0.31439231200813006,38.670254377,4.645570918737968,245.30212039269722,14.007233243295971,13.016721642752369,12.648515511692935,-5.385960466722475,5.293190598019802
3132,0,1,502,0.7223021582733813,193,0.2776978417266187,193,0.2776978417266187,48.034083088000024,0.06911378861582737,1.0,0.2488812595233162,48.034083088000024,4.87491379747795,322.6655923498954,22.9695501942424,20.9526747838504,21.039589024436687,0.61598128826752,-7.327145836282337
3133,0,0,486,0.6992805755395683,209,0.30071942446043165,209,0.30071942446043165,56.43495331200002,0.08120137167194247,1.0,0.2700237000574164,56.43495331200002,5.303150017964285,385.8205773374038,31.33200607086224,28.268715160989633,28.448815288334657,4.754880168748281,10.964175041302225
3134,0,0,536,0.7712230215827338,159,0.22877697841726619,159,0.22877697841726619,44.155892003999995,0.06353365755971223,1.0,0.27771001260377354,44.155892003999995,4.744293719339284,232.8987041858624,13.80267283160781,12.991588355891578,12.921196367674083,-1.208483962865657,-2.144425623066808
3135,0,0,521,0.7496402877697842,174,0.2503597122302158,174,0.2503597122302158,44.98786769999996,0.06473074489208627,1.0,0.2585509637931032,44.98786769999996,4.798433727285103,236.21506391649456,14.252492481953645,12.792539832425781,12.790428879669303,-0.3751581885265113,-1.687851977269412
3136,0,1,497,0.7151079136690648,198,0.28489208633093527,198,0.28489208633093527,46.66036943199998,0.06713722220431652,1.0,0.23565843147474738,46.66036943199998,4.843004217249878,229.0521770869264,13.60243341966013,12.077665923182193,12.085481589846317,-0.0665490200256799,0.9528537824556048
3137,0,0,579,0.8330935251798561,116,0.1669064748201439,116,0.1669064748201439,33.823707075999984,0.04866720442589926,1.0,0.29158368168965504,33.823707075999984,4.372501888489865,224.4407024172775,12.204553156179585,11.571770550348898,11.038668476702092,-6.900003385392018,0.5092743634394417
3138,0,0,567,0.8158273381294964,128,0.1841726618705036,128,0.1841726618705036,36.008801212,0.05181122476546763,1.0,0.28131875946875,36.008801212,4.490607748919964,277.5557399087464,18.203334710070603,15.70353982349521,15.49702598173297,-4.2326713211506375,-3.1501323858120003
3139,0,0,597,0.8589928057553957,98,0.1410071942446043,98,0.1410071942446043,29.410531309000003,0.042317311235971225,1.0,0.30010746233673474,29.410531309000003,4.00081887293511,296.6376935330711,19.613992720835842,16.65607106901019,16.31713461619488,-6.470045657791699,-2.226821267805986
3140,0,1,534,0.7683453237410072,161,0.2316546762589928,161,0.2316546762589928,42.68738289399998,0.061420694811510766,1.0,0.2651390241863353,42.68738289399998,4.588766060675157,229.03651843663317,12.94254712061666,12.391064334476606,12.184383718120351,-2.8397320610832755,4.016521786839389
3141,0,1,524,0.753956834532374,171,0.2460431654676259,171,0.2460431654676259,48.147095672,0.06927639665035971,1.0,0.28156196299415204,48.147095672,4.7434997821143305,346.3999006800646,25.33598976544383,24.76556047297997,24.88692343260306,3.734271434223442,0.7738628736382737
3142,0,1,533,0.7669064748201438,162,0.23309352517985613,162,0.23309352517985613,39.111607934,0.056275694869064745,1.0,0.24142967860493827,39.111607934,4.441810094578442,282.2553109877198,19.688773784156545,18.254455105001945,18.094551298751195,-3.4565055420165978,-5.521194483600322
3143,0,0,573,0.8244604316546763,122,0.17553956834532375,122,0.17553956834532375,32.492911184,0.046752390192805755,1.0,0.2663353375737705,32.492911184,4.2894337936074685,243.90068488699234,14.272425888622557,13.090975141228496,12.691539801707323,-5.880587540186408,-1.623602496124115
3144,0,0,449,0.6460431654676259,246,0.3539568345323741,246,0.3539568345323741,52.95874358099996,0.0761996310517985,1.0,0.21527944545121935,52.95874358099996,4.909037943542005,370.49829453051177,26.12187256513636,23.290412335580225,23.732214706094403,7.855259189390711,-7.559398430177757
3145,0,1,572,0.823021582733813,123,0.17697841726618704,123,0.17697841726618704,38.48928341800001,0.05538026391079138,1.0,0.31292100339837403,38.48928341800001,4.6640064129541745,247.08055392952613,13.776618708132084,12.807119433185473,12.460525326960198,-5.052923966178466,4.446212809160135
3146,0,1,590,0.8489208633093526,105,0.1510791366906475,105,0.1510791366906475,33.195105393000006,0.04776274157266188,1.0,0.31614386088571433,33.195105393000006,4.430758190334579,267.1785428659131,16.590304645887713,14.806848836288234,14.480527868566655,-5.68952994256538,-1.2145514294119428
3147,0,0,469,0.6748201438848921,226,0.3251798561151079,226,0.3251798561151079,56.410454000000016,0.08116612086330938,1.0,0.24960377876106202,56.410454000000016,5.129154031706125,434.7478586612363,28.96674839498436,27.410225059398574,27.58971573122673,4.62428151584679,-10.400143613006684
3148,0,1,580,0.8345323741007195,115,0.16546762589928057,115,0.16546762589928057,32.44216248199999,0.04667937047769783,1.0,0.28210576071304344,32.44216248199999,4.193284635048805,230.31571023392584,12.588059623640252,12.171382642399404,11.734629134409879,-6.030896031765534,0.987365646190702
3149,0,0,555,0.7985611510791367,140,0.2014388489208633,140,0.2014388489208633,36.77173954900001,0.05290897776834534,1.0,0.2626552824928572,36.77173954900001,4.445450851603023,230.05763993428747,12.824071757436078,11.823746448474157,11.527115953009131,-4.099855391639687,-0.9452491998909412
3150,0,0,514,0.739568345323741,181,0.260431654676259,181,0.260431654676259,43.103882594999966,0.062019974956834485,1.0,0.23814299776243075,43.103882594999966,4.771867459115775,205.35070578752354,11.17044905245001,9.953300954792459,9.747234535839699,-2.3056932258781107,1.1150255360500947
3151,0,0,549,0.7899280575539568,146,0.21007194244604316,146,0.21007194244604316,41.635699485999986,0.059907481274820124,1.0,0.28517602387671226,41.635699485999986,4.71000472810017,244.5459772967233,14.3920934270271,13.459933979516212,13.23915776354206,-3.3932539075256423,4.373439183870982
3152,0,1,521,0.7496402877697842,174,0.2503597122302158,174,0.2503597122302158,44.418888247999995,0.06391206942158273,1.0,0.2552809669425287,44.418888247999995,4.722471926781367,304.4591451333045,22.36515139098009,20.279235803652902,20.316463203147197,0.418015139561988,-4.7465958258965095
3153,0,0,557,0.8014388489208633,138,0.1985611510791367,138,0.1985611510791367,36.80765861299999,0.052960659874820126,1.0,0.26672216386231873,36.80765861299999,4.438873662721879,246.83590542498771,16.431775588220788,15.005661892032464,14.648608132615369,-6.035322220014837,1.8342486321618312
3154,1,0,243,0.3496402877697842,452,0.6503597122302158,452,0.6503597122302158,168.98930595599992,0.2431500805122301,1.0,0.37387014592035384,168.98930595599992,9.943395574241277,2422.2794413138377,160.7662042354687,160.09274680263033,126.35796342194656,107.96897726266626,43.961390122395
3155,0,1,556,0.8,139,0.2,139,0.2,42.76712628999998,0.06153543351079133,1.0,0.3076771675539567,42.76712628999998,4.883126034976089,254.84033234285567,15.33882516738188,14.854566904253984,14.604838445243596,-4.425226534099614,4.493625768584874
3156,0,1,526,0.7568345323741007,169,0.24316546762589927,169,0.24316546762589927,38.65650866599998,0.055620875778417234,1.0,0.22873673766863892,38.65650866599998,4.393947951452783,241.43888598995417,14.608891505308753,14.031921720647873,13.84277587305093,-3.0928150535042933,-1.612158734485981
3157,0,1,537,0.7726618705035971,158,0.2273381294964029,158,0.2273381294964029,39.19243938499999,0.0563919991151079,1.0,0.2480534138291139,39.19243938499999,4.4858409624139375,264.92376361940103,19.25353584777912,18.321294146244036,18.158920120319227,-3.6279954147258247,-4.308240718076598
3158,0,1,574,0.8258992805755395,121,0.17410071942446043,121,0.17410071942446043,34.822667185,0.05010455710071943,1.0,0.287790637892562,34.822667185,4.456434649286739,250.65250542137048,14.289936762196707,13.340303753295538,13.023852393794789,-4.8130999291755625,-2.5162326639878367
3159,0,0,563,0.8100719424460432,132,0.18992805755395684,132,0.18992805755395684,35.345409614,0.05085670448057553,1.0,0.26776825465151516,35.345409614,4.485325761889952,227.60597902940535,12.97623400494324,11.621145142951322,11.215811265997555,-5.357612146462588,-2.270035308248577
3160,0,1,490,0.7050359712230215,205,0.2949640287769784,205,0.2949640287769784,48.35657140300001,0.06957780057985613,1.0,0.23588571416097567,48.35657140300001,4.719639583604626,294.84829680239403,20.437717709218255,18.34795946050184,18.401850934417457,1.862273119678613,3.948275739016519
3161,0,0,528,0.7597122302158273,167,0.24028776978417266,167,0.24028776978417266,39.69438915399999,0.05711422899856114,1.0,0.23769095301796403,39.69438915399999,4.579717959608065,197.30641531771968,11.529323635458697,9.807572667222551,9.526667606286471,-3.2718432975241214,-2.1203118448732585
3162,0,0,538,0.7741007194244605,157,0.22589928057553957,157,0.22589928057553957,39.71965098900001,0.05715057696258994,1.0,0.25299140757324845,39.71965098900001,4.6882566857312735,257.3395199919905,19.422038303008275,18.83748181935444,18.63651690065795,-4.339698204765847,1.4532849337094536
3163,0,0,573,0.8244604316546763,122,0.17553956834532375,122,0.17553956834532375,33.14936477599999,0.04769692773525178,1.0,0.2717161047213114,33.14936477599999,4.275165725455494,225.88926483842553,12.02793267872541,11.506456634114597,10.997029252950298,-6.563893086070127,0.902146948159008
3164,0,0,504,0.7251798561151079,191,0.27482014388489207,191,0.27482014388489207,43.26297643699999,0.062248886959712216,1.0,0.22650773003664917,43.26297643699999,4.725705996008914,241.90526837484595,15.908014907825667,14.022857615896921,13.991661797001225,-1.0481547906089383,1.195919529884505
3165,0,0,576,0.8287769784172662,119,0.1712230215827338,119,0.1712230215827338,32.276428518,0.04644090434244605,1.0,0.2712304917478992,32.276428518,4.275763919745508,225.36566876828837,11.9411410632486,11.483970092563101,10.929410890467887,-6.983941895568805,1.1871404934122114
3166,0,1,509,0.7323741007194244,186,0.26762589928057556,186,0.26762589928057556,41.884905651999986,0.060266051297841704,1.0,0.22518766479569885,41.884905651999986,4.481989675023849,224.2753585114614,13.601144430418316,12.948750773627234,12.762115860547391,-2.6085982800432785,0.9189138930889068
3167,0,1,515,0.7410071942446043,180,0.2589928057553957,180,0.2589928057553957,46.86462541699999,0.06743111570791366,1.0,0.2603590300944444,46.86462541699999,4.7720003128411514,278.3854917607651,17.877404368032682,16.491036957776302,16.410377405668044,-1.2678768444766289,3.624273015561214
3168,0,1,574,0.8258992805755395,121,0.17410071942446043,121,0.17410071942446043,38.701312776999984,0.05568534212517983,1.0,0.31984556014049575,38.701312776999984,4.58033337743623,266.9423821822639,16.029563077923594,15.303852425916045,14.98796890790831,-5.622768620535077,4.406831715924421
3169,0,1,511,0.7352517985611511,184,0.2647482014388489,184,0.2647482014388489,47.557358875,0.06842785449640287,1.0,0.25846390692934784,47.557358875,4.804477124908802,258.5695172345751,16.27841007102983,14.827406971552412,14.886985634022043,0.6930323311779857,-3.4980950688739805
3170,0,1,556,0.8,139,0.2,139,0.2,42.52147931699999,0.061181984628776956,1.0,0.3059099231438848,42.52147931699999,4.743838741573316,290.10648734731586,18.596906364773936,17.818978067436998,17.67077622049193,-3.3513718608991896,8.461911835075474
3171,0,1,510,0.7338129496402878,185,0.26618705035971224,185,0.26618705035971224,44.99661041399998,0.06474332433669062,1.0,0.24322492115675665,44.99661041399998,4.564255767893829,261.98847428485453,16.483984719875743,15.751341503451338,15.736736944660812,-0.0789094208226865,0.3830001161346122
3172,0,0,553,0.7956834532374101,142,0.20431654676258992,142,0.20431654676258992,37.084811816999995,0.05335944146330934,1.0,0.2611606465985915,37.084811816999995,4.4857944179770115,205.21023813458513,10.544676812510676,10.000706235451965,9.535082098275787,-5.1173380062327665,2.0675835476131814
3173,0,0,578,0.8316546762589928,117,0.1683453237410072,117,0.1683453237410072,31.64639662400001,0.04553438363165469,1.0,0.2704820224273505,31.64639662400001,4.258825739245762,256.8888278023585,15.126704694510027,13.951287285467213,13.566634293839348,-6.155847041419743,-0.855738334221166
3174,0,1,578,0.8316546762589928,117,0.1683453237410072,117,0.1683453237410072,32.54256680700002,0.04682383713237413,1.0,0.27814159664102583,32.54256680700002,4.2602069084234016,278.1865828847986,19.381464675329706,16.084145377026804,15.725898718889635,-6.449361906011286,-0.1139693951584996
3175,0,1,540,0.7769784172661871,155,0.22302158273381295,155,0.22302158273381295,38.296789559,0.0551032943294964,1.0,0.2470760616709677,38.296789559,4.360709785086527,220.55750180244075,13.31503062362269,12.320625467820602,12.018279563062277,-4.2486698238209195,4.347254804575266
3176,0,0,544,0.7827338129496403,151,0.21726618705035972,151,0.21726618705035972,38.31516199399999,0.05512972948776977,1.0,0.25374279466225164,38.31516199399999,4.5276711631425925,193.98674101963482,10.268174065202574,9.326362165118963,8.859817114012404,-4.857295769717019,-0.9001513260204753
3177,0,0,607,0.8733812949640288,88,0.12661870503597122,88,0.12661870503597122,27.39707959700001,0.03942025841294965,1.0,0.3113304499659092,27.39707959700001,4.142728136531116,267.5254449825,16.036102977344154,14.931018959280514,14.461081313574455,-7.96558847700412,-0.8344821564180903
3178,0,1,491,0.7064748201438849,204,0.2935251798561151,204,0.2935251798561151,47.239104272000006,0.06796993420431656,1.0,0.23156423662745101,47.239104272000006,4.724978239728084,283.08704832230154,20.875450390962143,19.124213410346165,19.073945040517312,-0.6400230222946909,4.391584269091251
3179,0,1,447,0.6431654676258993,248,0.35683453237410073,248,0.35683453237410073,67.47588088399998,0.09708759839424456,1.0,0.2720801648548386,67.47588088399998,5.83952818512151,520.892975232191,42.67914164531088,41.14644486606977,41.317552574869076,6.817568727513354,-2.288766672810598
3180,0,1,512,0.7366906474820144,183,0.2633093525179856,183,0.2633093525179856,44.24473544599999,0.0636614898503597,1.0,0.24177451063387975,44.24473544599999,4.748214297854645,225.20627059974282,13.61538301499183,12.635784412440323,12.462963792011463,-2.352621659102806,2.090429681309587
3181,0,1,574,0.8258992805755395,121,0.17410071942446043,121,0.17410071942446043,33.96672724999999,0.04887298884892085,1.0,0.28071675413223135,33.96672724999999,4.3021143338525905,231.34578166576065,14.82299212877137,13.745788780110143,13.356868358208134,-5.9983658995205555,1.8248601062409329
3182,0,1,515,0.7410071942446043,180,0.2589928057553957,180,0.2589928057553957,42.60763955899998,0.06130595619999997,1.0,0.236709108661111,42.60763955899998,4.684803215575412,197.60999335343425,10.603541727402009,9.744600084401949,9.473627965390861,-2.9131486363435237,2.063987775594043
3183,0,0,428,0.6158273381294964,267,0.3841726618705036,267,0.3841726618705036,63.58854065100006,0.09149430309496412,1.0,0.23815932828089909,63.58854065100006,5.200795754317854,462.1980039697618,32.26352787109126,30.67600266578138,30.902063074455793,7.5672484764139725,5.748656425235217
3184,0,1,520,0.7482014388489209,175,0.2517985611510791,175,0.2517985611510791,45.112915992999994,0.06491067049352517,1.0,0.2577880913885714,45.112915992999994,4.740071384629215,250.4277377478965,15.557706393870555,13.588643762763555,13.497381654877472,-1.9253529053236031,4.092589058748372
3185,0,1,531,0.7640287769784173,164,0.23597122302158274,164,0.23597122302158274,39.82451072100002,0.05730145427482017,1.0,0.24283238244512206,39.82451072100002,4.57754625473784,250.159119581626,15.327995659773608,14.704055542830742,14.514284286814368,-3.3329953574830102,-1.7570941280908388
3186,0,1,522,0.7510791366906475,173,0.2489208633093525,173,0.2489208633093525,44.445171732000006,0.06394988738417268,1.0,0.2569085071213873,44.445171732000006,4.707616897822643,315.9392537713568,23.318434732271168,20.824136574878228,20.805185870831234,-0.9592388871778352,-7.770478885210673
3187,0,0,523,0.7525179856115108,172,0.2474820143884892,172,0.2474820143884892,43.52633040799997,0.06262781353669061,1.0,0.2530600605116277,43.52633040799997,4.672219078042463,291.6275174663963,20.067085773887104,18.057865906929717,18.036211775108256,-0.8525863188165567,-3.999118899983228
3188,0,1,542,0.7798561151079136,153,0.22014388489208633,153,0.22014388489208633,44.797505049999984,0.06445684179856113,1.0,0.29279415065359465,44.797505049999984,4.897964258448764,268.32359258310584,16.736766634127044,15.806762335186605,15.70584674367422,-2.146633491996415,1.4092127664084892
3189,0,1,552,0.7942446043165468,143,0.20575539568345325,143,0.20575539568345325,44.469440957000025,0.06398480713237413,1.0,0.31097511158741276,44.469440957000025,4.920303668743581,265.5342871196954,17.251028964682973,15.483843444214223,15.36801592564556,-2.2671758787097924,6.399443251902086
3190,0,0,591,0.8503597122302158,104,0.14964028776978416,104,0.14964028776978416,33.660500991999996,0.04843237552805755,1.0,0.32365866338461535,33.660500991999996,4.4593619922352215,260.63088086936926,15.0591436477024,14.426050056678246,14.047403045432539,-6.335672529253235,-1.1154461478085642
3191,0,0,543,0.781294964028777,152,0.218705035971223,152,0.218705035971223,36.48255774799997,0.05249288884604312,1.0,0.2400168272894735,36.48255774799997,4.436069492988443,204.55602184080954,10.226853445593688,9.854583406522893,9.42864132022609,-4.447620794233809,-0.4126812823009571
3192,0,1,528,0.7597122302158273,167,0.24028776978417266,167,0.24028776978417266,41.229989957999976,0.059323726558273344,1.0,0.2468861674131735,41.229989957999976,4.553064322056681,254.74277827092095,16.01752499295101,14.547617685141962,14.46420978630838,-1.6602941299426994,-4.323033039480548
3193,0,1,479,0.6892086330935252,216,0.3107913669064748,216,0.3107913669064748,51.145118824,0.07359009902733812,1.0,0.23678295751851852,51.145118824,4.905727156735886,275.2694901408801,18.22689167990302,17.456326536066037,17.502519816860005,1.1989925194848414,-1.16301891979945
3194,1,0,337,0.4848920863309353,358,0.5151079136690647,358,0.5151079136690647,119.20584524099996,0.17151920178561145,1.0,0.3329772213435753,119.20584524099996,7.751414131274604,1463.4526576965422,90.79057299345584,89.38340023859925,64.65760924608263,62.55692445231131,-34.48113803005959
3195,0,0,530,0.762589928057554,165,0.23741007194244604,165,0.23741007194244604,44.92874646199996,0.06464567836258986,1.0,0.27229543310303006,44.92874646199996,4.842671570375159,249.55015408310044,15.193032649479886,13.9611755095987,13.816263602376955,-2.3463539557836373,1.8168482830662152
3196,0,1,502,0.7223021582733813,193,0.2776978417266187,193,0.2776978417266187,53.675669701,0.07723117942589927,1.0,0.2781122782435233,53.675669701,5.004628912562687,392.2993674433046,28.912509105229688,27.857877362236433,28.07526776436849,6.742847942524785,-4.6931305582907665
3197,0,0,592,0.8517985611510791,103,0.14820143884892087,103,0.14820143884892087,32.725767766,0.04708743563453237,1.0,0.31772590064077666,32.725767766,4.297547071713518,242.2359829245153,13.45158118496363,12.90097692753017,12.393244458672656,-7.298115551247927,1.0680024276311617
3198,0,0,538,0.7741007194244605,157,0.22589928057553957,157,0.22589928057553957,41.123762747,0.05917088165035971,1.0,0.26193479456687896,41.123762747,4.624991791405981,237.18635116364717,16.205903097791484,15.43427582563818,15.28378542801625,-3.303296961526892,-0.3742144334972026
3199,0,1,497,0.7151079136690648,198,0.28489208633093527,198,0.28489208633093527,47.95090466699997,0.06899410743453233,1.0,0.24217628619696954,47.95090466699997,4.915369879271749,253.75029628139586,16.466580313698213,15.123777945235629,15.088586570160924,-0.3475095580012682,4.830330969481119
3200,0,0,502,0.7223021582733813,193,0.2776978417266187,193,0.2776978417266187,52.578048608000024,0.07565186850071946,1.0,0.27242512232124366,52.578048608000024,5.170192020942233,310.96920935338346,22.35190812048272,21.406992270509907,21.53873456327064,2.6816174343960952,-4.2649278089846465
3201,0,1,417,0.6,278,0.4,278,0.4,69.35185569999997,0.09978684273381291,1.0,0.24946710683453227,69.35185569999997,5.5029164042986825,555.2791473807451,39.02636276164558,36.16997828866504,36.571539738350154,15.247057778493025,10.011493824311929
3202,0,1,527,0.758273381294964,168,0.24172661870503598,168,0.24172661870503598,40.83081144800003,0.058749368989928094,1.0,0.2430405443333335,40.83081144800003,4.425052807477887,319.10244426970513,23.80788198523124,22.440271380938196,22.32299140591654,-2.9867982014483254,-5.363404843470444
3203,0,0,486,0.6992805755395683,209,0.30071942446043165,209,0.30071942446043165,50.53911955899997,0.07271815763884888,1.0,0.24181396918181805,50.53911955899997,4.935809826721454,300.21465159608,19.226294059522978,17.26020948412317,17.413328657785794,2.3135342310230436,-1.8027641736521007
3204,0,0,584,0.8402877697841726,111,0.15971223021582734,111,0.15971223021582734,31.570717834000003,0.04542549328633094,1.0,0.2844208813873874,31.570717834000003,4.186806402927112,223.32420804796618,12.362935078664792,11.448942630040033,10.899365593541708,-6.990342195591904,1.0323814937603109
3205,0,1,506,0.7280575539568346,189,0.2719424460431655,189,0.2719424460431655,46.558523791,0.06699068171366906,1.0,0.24634139571957672,46.558523791,4.80066311848585,248.88591657469615,16.372382150204807,15.228064310162532,15.16095919288315,-1.1666836955249282,1.5296583209885533
3206,0,1,493,0.7093525179856115,202,0.2906474820143885,202,0.2906474820143885,55.46389571899999,0.07980416650215827,1.0,0.2745737411831683,55.46389571899999,5.256664015780662,383.16026292544046,29.19752520219408,24.775263081231486,25.008082436587454,5.716453262215582,4.337167216415788
3207,0,1,547,0.7870503597122303,148,0.21294964028776978,148,0.21294964028776978,43.914980209,0.06318702188345324,1.0,0.29672283925,43.914980209,4.876564747264025,268.0304607428773,18.112563245029573,16.373001259052824,16.168618857630445,-4.056771175718833,2.8746796484579633
3208,0,0,558,0.8028776978417266,137,0.1971223021582734,137,0.1971223021582734,39.978562304,0.05752311122877698,1.0,0.2918143233868613,39.978562304,4.670543015859892,247.81735143637624,15.310348525785445,13.48537325494445,13.266525331153883,-3.7647655597819782,0.6777019938204187
3209,0,0,590,0.8489208633093526,105,0.1510791366906475,105,0.1510791366906475,32.73707991200001,0.047103712103597144,1.0,0.3117817134476192,32.73707991200001,4.287813645645149,269.38642599351766,16.947580681931527,15.886410017852771,15.502059668920896,-6.573659581900134,1.8025043987514533
3210,0,0,520,0.7482014388489209,175,0.2517985611510791,175,0.2517985611510791,45.58203538799997,0.06558566242877693,1.0,0.26046877364571414,45.58203538799997,4.893547439090486,249.07003093381695,15.504219236430828,13.408991207216001,13.224224112014545,-2.9857114757673626,0.7601535733447694
3211,0,1,500,0.7194244604316546,195,0.2805755395683453,195,0.2805755395683453,46.687264021,0.06717591945467626,1.0,0.23942186677435895,46.687264021,4.774534451891396,302.77328674570555,23.323365418117692,21.84806955575068,21.777738409364158,-1.5774749702665467,0.4596137977380667
3212,0,0,567,0.8158273381294964,128,0.1841726618705036,128,0.1841726618705036,36.99053296899999,0.053223788444604306,1.0,0.28898853882031245,36.99053296899999,4.568825113996197,249.47805867608778,15.557414085034386,14.258509510874939,13.936054507448615,-5.4240533310314865,0.3164055344356982
3213,0,0,564,0.8115107913669065,131,0.1884892086330935,131,0.1884892086330935,34.384374255999994,0.04947391979280575,1.0,0.26247613935877856,34.384374255999994,4.260489830731517,267.61773485330787,17.53972208462676,16.696707815112386,16.434797007952042,-5.380909890302337,-3.2422637213537575
3214,0,0,501,0.720863309352518,194,0.27913669064748203,194,0.27913669064748203,45.93860536299998,0.06609871275251795,1.0,0.23679693486082465,45.93860536299998,4.84583038596304,255.20874524394782,18.62191753827639,16.922171415706305,16.897771241461673,-1.4101271147044878,-3.300264108007663
3215,0,1,514,0.739568345323741,181,0.260431654676259,181,0.260431654676259,48.50351516600001,0.06978923045467626,1.0,0.2679752219116022,48.50351516600001,4.904019780611513,261.22070149121146,16.95790073989127,15.388035079763284,15.368844774610892,-0.3441253155479769,3.972400212976796
