feature,dominant_value_ratio,dominant_value_pct,n_unique,drop
D200,0.1863503065849107,18.63503065849107,2183,False
D505,0.16448946947480672,16.44894694748067,43,False
D130,0.147960543854972,14.7960543854972,26,False
D145,0.144494801386297,14.4494801386297,38,False
D139,0.14156225006664888,14.156225006664888,27,False
D76,0.13543055185283925,13.543055185283926,475,False
D152,0.13463076512929886,13.463076512929886,40,False
D61,0.1279658757664623,12.796587576646228,649,False
D131,0.12743268461743534,12.743268461743535,32,False
D67,0.12183417755265262,12.183417755265262,432,False
D38,0.119168221807518,11.9168221807518,647,False
D48,0.10797120767795254,10.797120767795255,732,False
D45,0.1018395094641429,10.18395094641429,2610,False
D31,0.09944014929352173,9.944014929352173,1325,False
D90,0.09784057584644094,9.784057584644094,3356,False
D126,0.09730738469741403,9.730738469741402,33,False
D951,0.08344441482271395,8.344441482271394,67,False
D16,0.07517995201279659,7.517995201279659,3166,False
D69,0.07384697414022927,7.384697414022927,989,False
D911,0.06904825379898694,6.904825379898694,73,False
D32,0.06318315115969075,6.318315115969075,1141,False
D18,0.05758464409490802,5.758464409490802,3212,False
D70,0.05598507064782725,5.598507064782725,71,False
D8,0.05385230605171954,5.385230605171954,3272,False
D91,0.050653159157557984,5.065315915755798,3372,False
D86,0.04798720341242335,4.798720341242335,1293,False
D87,0.046387629965342576,4.638762996534258,586,False
D84,0.04158890962410024,4.158890962410024,1347,False
D100,0.029592108770994403,2.9592108770994403,444,False
D95,0.012263396427619302,1.2263396427619302,1333,False
D99,0.011996800853105838,1.1996800853105838,2455,False
D20,0.011197014129565449,1.1197014129565448,1531,False
D21,0.00693148493735004,0.6931484937350041,1033,False
D106,0.006664889362836577,0.6664889362836577,3638,False
D2,0.006664889362836577,0.6664889362836577,1768,False
D104,0.006664889362836577,0.6664889362836577,3613,False
D74,0.005865102639296188,0.5865102639296188,2217,False
D19,0.005598507064782724,0.5598507064782724,2134,False
D14,0.005331911490269262,0.5331911490269262,2390,False
D5,0.005331911490269262,0.5331911490269262,2923,False
D30,0.0039989336177019465,0.39989336177019463,3671,False
D103,0.002932551319648094,0.2932551319648094,2980,False
D7,0.002932551319648094,0.2932551319648094,3685,False
D102,0.0023993601706211675,0.23993601706211676,2900,False
D47,0.0023993601706211675,0.23993601706211676,3131,False
D46,0.0023993601706211675,0.23993601706211676,3334,False
D26,0.0023993601706211675,0.23993601706211676,3280,False
D89,0.0018661690215942416,0.18661690215942417,3658,False
D15,0.0018661690215942416,0.18661690215942417,3682,False
D10,0.0015995734470807784,0.15995734470807785,3692,False
D105,0.0013329778725673154,0.13329778725673155,3640,False
D6,0.0013329778725673154,0.13329778725673155,3732,False
D25,0.0013329778725673154,0.13329778725673155,2943,False
D9,0.0010663822980538523,0.10663822980538523,3741,False
D107,0.0010663822980538523,0.10663822980538523,3595,False
D17,0.0005331911490269261,0.053319114902692616,3749,False
