feature,cluster_0_mean,cluster_1_mean,cluster_0_median,cluster_1_median,mean_difference_1_minus_0,median_difference_1_minus_0,cohen_d_1_minus_0,mann_whitney_u,mann_whitney_p_value,rank_biserial_1_minus_0,standardized_mean_cluster_0,standardized_mean_cluster_1,standardized_mean_difference_1_minus_0,zero_fraction_cluster_0,zero_fraction_cluster_1,zero_fraction_difference_1_minus_0,feature_cluster,PC1_loading,PC2_loading,mann_whitney_p_fdr_bh,significant_fdr_0.05,absolute_standardized_mean_difference,absolute_rank_biserial
D410,0.0035345296356715608,0.0136986301369863,0.0,0.0,0.01016410050131474,0.0,0.2765169989222188,136356.0,0.22736056230851776,0.015709848264765736,-0.005378939578586302,0.2710101338361689,0.2763890734147552,0.988036976617727,0.9726027397260274,-0.015434236891699649,2,0.0037121537307906,0.0116687922045105,0.2573543824176219,False,0.2763890734147552,0.015709848264765736
D231,0.005845568243610658,0.02054794520547945,0.0,0.0,0.014702376961868793,0.0,0.26158044342899234,138229.5,0.0211817335099937,0.02966546738474607,-0.005088776526532072,0.2563906858162329,0.261479462342765,0.9885807504078303,0.958904109589041,-0.02967664081878929,5,0.0061365284724479,0.0131122571208105,0.02596350051048611,True,0.261479462342765,0.02966546738474607
D16,0.2793099413539967,0.2498296341780822,0.2860322865,0.27963635,-0.029480307175914516,-0.006395936500000032,-0.25369217982642134,124655.5,0.29505779743071947,-0.07144666175035563,0.004935509794814544,-0.24866856199080103,-0.25360407178561556,0.0002718868950516585,0.0,-0.0002718868950516585,6,-0.0067753932913297,0.0363783045649332,0.32498442030800323,False,0.25360407178561556,0.07144666175035563
D138,0.0042305842544861335,0.012183257232876712,0.0,0.0,0.007952672978390578,0.0,0.2505932916717344,152226.0,5.1809569137114825e-08,0.13392478044202094,-0.004875294443163812,0.2456346981089952,0.250509992552159,0.9573137574768896,0.821917808219178,-0.1353959492577116,5,0.0053493777190388,-0.0378418960922025,7.408981594710865e-08,True,0.250509992552159,0.13392478044202094
D933,0.029179345669657422,0.049084474890410956,0.0,0.0,0.019905129220753534,0.0,0.25036367952220373,137019.0,0.6534786253722438,0.020648506111868414,-0.004870832679208141,0.24540989854968998,0.2502807312288981,0.8170201196302338,0.8082191780821918,-0.008800941548042007,6,0.0193626854268831,-0.0287771549036189,0.6758447092763533,False,0.2502807312288981,0.020648506111868414
D624,0.04533713974986406,0.07191780821917808,0.0,0.0,0.02658066846931402,0.0,0.24457601365427512,140664.5,0.32721032099777636,0.0478036753149047,-0.004758363440769754,0.239743297741795,0.24450166118256475,0.7873844480696031,0.7534246575342466,-0.03395979053535647,6,0.0143079419192513,-0.0014431082626654,0.35477562105063115,False,0.24450166118256475,0.0478036753149047
D187,0.8182145537553019,0.8315458163698629,0.836961625,0.836961625,0.013331262614560968,0.0,0.24323813061388005,149835.0,0.008145372028038372,0.11611432657713028,-0.004732363627168373,0.23843333453031365,0.243165698157482,0.0002718868950516585,0.0,-0.0002718868950516585,6,-0.009710118073152,-0.0061804855521219,0.010218472129037308,True,0.243165698157482,0.11611432657713028
D917,0.005709624799619358,0.017612524479452052,0.0,0.0,0.011902899679832695,0.0,0.23863998204829656,139117.0,0.026343468855266065,0.03627641586031727,-0.004643001614072136,0.23393095803503183,0.23857395964910397,0.9812398042414355,0.9452054794520548,-0.036034324789380734,9,0.0047491352052047,0.0179829220590927,0.032176996229191415,True,0.23857395964910397,0.03627641586031727
D622,0.04242506800761283,0.05983662584931505,0.0,0.0,0.017411557841702223,0.0,0.23349984006131924,142484.5,0.2894709814439489,0.061360775287343516,-0.004543099676308151,0.22889754259536027,0.2334406422716684,0.6517128874388255,0.6027397260273972,-0.04897316141142827,6,0.0167945368340218,0.0078706616682053,0.319844725124872,False,0.2334406422716684,0.061360775287343516
D18,0.1957709285666123,0.21526631360273973,0.19229665499999998,0.217203779,0.01949538503612744,0.02490712400000003,0.2233332803804662,159443.5,0.005953610454487406,0.1876876205799758,-0.004345486043810666,0.21894106396074825,0.2232865500045589,0.044861337683523655,0.0,-0.044861337683523655,6,0.006226626120898,0.0213314540653462,0.007509544947130213,True,0.2232865500045589,0.1876876205799758
D905,0.004927949972811311,0.0136986301369863,0.0,0.0,0.008770680164174989,0.0,0.2125859039413538,136402.5,0.39463179195306497,0.016056224720105483,-0.004136554825396929,0.20841436503849087,0.2125509198638878,0.9741707449700925,0.958904109589041,-0.015266635381051441,2,0.0046115686078873,-0.0086509050247209,0.4200139286483616,False,0.2125509198638878,0.016056224720105483
D775,0.009289468910005438,0.022831050205479455,0.0,0.0,0.013541581295474017,0.0,0.2124746958748055,140245.5,0.014034794362776845,0.04468256273883209,-0.0041343927724249874,0.2083054331093027,0.2124398258817277,0.9766177270255574,0.9315068493150684,-0.04511087771048894,5,0.0048385510769983,0.0005673313938191,0.017418182289517692,True,0.2124398258817277,0.04468256273883209
D81,0.023926046745241982,0.004566210041095891,0.0,0.0,-0.01935983670414609,0.0,-0.21100527092346966,127098.5,0.06940122604210706,-0.05324886217196656,0.0041058246554896306,-0.20686606962864035,-0.21097189428413,0.933115823817292,0.9863013698630136,0.05318554604572168,5,-0.0054615799540152,-0.0064143908482273,0.08373932656122293,False,0.21097189428413,0.05324886217196656
D157,0.020968835714518762,0.008378082191780822,0.0,0.0,-0.01259075352273794,0.0,-0.20924866977319803,127854.0,0.2988069771079451,-0.04762117589219872,0.0040716726805441915,-0.20514537149371753,-0.20921704417426173,0.8178357803153888,0.8493150684931506,0.0314792881777618,8,0.000344996701892,-0.0173502910335759,0.3280740112006665,False,0.20921704417426173,0.04762117589219872
D93,0.04912177425502991,0.037171037191780824,0.0476,0.0476,-0.011950737063249083,0.0,-0.20550725767097022,121428.0,0.13807086845874592,-0.0954881673333482,0.0039989294709379414,-0.20148030950835583,-0.20547923897929377,0.3942359978249048,0.4383561643835616,0.044120166558656804,7,-0.008154825896849,0.0020667131207662,0.16209333374802098,False,0.20547923897929377,0.0954881673333482
D189,0.31650990561908643,0.3258160639452054,0.309464436,0.309464436,0.009306158326118974,0.0,0.2049613231039714,146532.0,1.3877249576530523e-05,0.09151042481396243,-0.0039883147516716795,0.20094550214587456,0.20493381689754625,0.0,0.0,0.0,4,0.0028749269150409,-0.0080555880657821,1.8874145705848756e-05,True,0.20493381689754625,0.09151042481396243
D400,0.006661228928765634,0.017123287671232876,0.0,0.0,0.010462058742467242,0.0,0.20381805576729595,137003.0,0.22945071644731818,0.020529322815407314,-0.003966085747179176,0.19982552572774198,0.20379161147492117,0.9790647090810223,0.958904109589041,-0.020160599491981235,4,0.0146359715876937,0.0044639277111941,0.259297964115262,False,0.20379161147492117,0.020529322815407314
D224,0.03306151768841762,0.0,0.0,0.0,-0.03306151768841762,0.0,-0.2023685917987492,129027.5,0.08599020970585614,-0.03887982599238715,0.003937902813022651,-0.19840556912735716,-0.2023434719403798,0.9611201740076128,1.0,0.03887982599238715,2,-0.0072031004242711,-0.0058917221374942,0.10303999266477588,False,0.2023434719403798,0.03887982599238715
D228,0.02088997645704187,0.03424657535616438,0.0,0.0,0.013356598899122506,0.0,0.1931875661711531,141327.0,0.139205376313316,0.05273860868399294,-0.003759378907813801,0.18941089894437338,0.19317027785218718,0.8999456226209896,0.8493150684931506,-0.05063055412783901,6,0.0120619329135237,-0.0400914393829197,0.16314964002994034,False,0.19317027785218718,0.05273860868399294
D894,0.006185426862425231,0.0136986301369863,0.0,0.0,0.00751320327456107,0.0,0.19273216824380954,139536.0,0.10425940361568678,0.03939752843638966,-0.00375052327268201,0.18896472050581448,0.1927152437784965,0.9567699836867863,0.9178082191780822,-0.038961764508704144,2,0.0072641040151348,0.0052441389708686,0.12407583135770944,False,0.1927152437784965,0.03939752843638966
D82,0.07864328439369223,0.10616438356164383,0.0,0.0,0.027521099167951604,0.0,0.1915004639611826,136203.0,0.7824800488828635,0.014570157992357391,-0.003726571417767041,0.18775794074722396,0.19148451216499102,0.7305600870038064,0.7397260273972602,0.009165940393453864,3,0.0200659465656487,-0.0137171432052632,0.7973953577325368,False,0.19148451216499102,0.014570157992357391
D791,0.01459126337221316,0.0,0.0,0.0,-0.01459126337221316,0.0,-0.18323704105994693,127969.0,0.05868445423653555,-0.04676454594888524,0.0035658717405317357,-0.17966131865309196,-0.1832271903936237,0.9532354540511148,1.0,0.04676454594888524,2,-0.0035391498166968,-0.0158001303585438,0.07117922459754311,False,0.1832271903936237,0.04676454594888524
D889,0.011875848075040784,0.004213487876712329,0.0,0.0,-0.007662360198328455,0.0,-0.18085630972109407,122567.0,0.04178364316863331,-0.08700380641653072,0.003519570789003324,-0.17732851180759165,-0.180848082596595,0.8452963567156063,0.9315068493150684,0.08621049259946212,2,-0.0047873422445554,-0.0139282417783883,0.05085749912819641,False,0.180848082596595,0.08700380641653072
D223,0.11527773635943447,0.06570107801369864,0.0,0.0,-0.04957665834573584,0.0,-0.18019126034357277,125325.5,0.114913832585605,-0.06645586121105129,0.003506636567697895,-0.17667683967113318,-0.18018347623883108,0.8507340946166395,0.9178082191780822,0.06707412456144268,2,-0.0057010838938078,-0.0065244158989281,0.13605641166438753,False,0.18018347623883108,0.06645586121105129
D39,0.1544029544624796,0.17901873028767123,0.125192572,0.139267561,0.024615775825191644,0.01407498900000001,0.17608354148998973,145261.5,0.22624030023932806,0.08204652617935593,-0.0034267455911727667,0.17265164773058894,0.1760783933217617,0.233278955954323,0.1506849315068493,-0.08259402444747369,6,-0.0034575445764683,0.025009326339192,0.256504092441,False,0.1760783933217617,0.08204652617935593
D220,0.02231251187574769,0.0,0.0,0.0,-0.02231251187574769,0.0,-0.17486408098417905,130305.0,0.13753460173760212,-0.029363784665579096,0.0034030276776228297,-0.17145665477119068,-0.1748596824488135,0.9706362153344209,1.0,0.029363784665579096,10,0.0028852427441801,0.0001989368743658,0.16173696820242553,False,0.1748596824488135,0.029363784665579096
D494,0.007765769439912996,0.0008561643835616438,0.0,0.0,-0.0069096050563513525,0.0,-0.1740132551437806,128145.5,0.09979202546416568,-0.0454498052097998,0.003386479357376298,-0.1706228914579454,-0.1740093708153217,0.9412724306688418,0.9863013698630136,0.045028939194171835,2,0.0007748283301203,-0.0153376109032333,0.11916745308865147,False,0.1740093708153217,0.0454498052097998
D636,0.006298713068787385,0.01598173515068493,0.0,0.0,0.009683022081897545,0.0,0.17193315608081586,139255.5,0.018020889224705336,0.03730809627030762,-0.0033460214338768175,0.16858447717532943,0.17193049860920626,0.9825992387166939,0.9452054794520548,-0.03739375926463906,4,0.008323149724239,0.0041176197434463,0.022206592218386893,True,0.17193049860920626,0.03730809627030762
D387,0.013231828885807503,0.0,0.0,0.0,-0.013231828885807503,0.0,-0.1717757993013756,129903.5,0.11845394534763372,-0.03235454051114739,0.0033429608109383723,-0.16843027209083658,-0.17177323290177496,0.9676454594888526,1.0,0.03235454051114739,1,0.0039407800242478,0.0081532274194166,0.1397716333049328,False,0.17177323290177496,0.03235454051114739
D649,0.014385671567156063,0.004566210054794521,0.0,0.0,-0.009819461512361542,0.0,-0.17038574082345603,125708.0,0.06124330385560951,-0.06360663553003043,0.003315923671702972,-0.16706804471950198,-0.17038396839120495,0.9081022294725394,0.9726027397260274,0.06450051025348802,2,-0.0020660068556017,0.0013874949116588,0.07415347766489305,False,0.17038396839120495,0.06360663553003043
D807,0.06586460032626427,0.08561643835616438,0.0,0.0,0.019751838029900104,0.0,0.1698538517511816,137701.0,0.6506698690481679,0.025728694123518636,-0.0033055781400894526,0.16654679998970834,0.16985237812979778,0.668026101141925,0.6712328767123288,0.0032067755704038303,6,0.0181976095722895,-0.0221784293139962,0.6739427108621113,False,0.16985237812979778,0.025728694123518636
D183,0.9742372451919523,0.9706327220547947,0.976739687,0.976739687,-0.0036045231371576447,0.0,-0.1668577061587593,115792.0,0.000387295809119803,-0.13747048351173585,0.003247300484695385,-0.1636105641468912,-0.16685786463158658,0.0002718868950516585,0.0,-0.0002718868950516585,5,-0.0069291928111165,0.034674226746735,0.0005127058806443106,True,0.16685786463158658,0.13747048351173585
D497,0.004404567699836868,0.009589041095890411,0.0,0.0,0.0051844733960535435,0.0,0.16344827696416028,138037.5,0.14394410688684414,0.028235267827213972,-0.003180982074104072,0.16026920641855635,0.16345018849266044,0.9730831973898858,0.9452054794520548,-0.027877717937831004,2,0.0077408995500313,-0.009817291902824,0.16785428571536354,False,0.16345018849266044,0.028235267827213972
D186,0.08165770941462751,0.06796487639726025,0.0628,0.0628,-0.013692833017367262,0.0,-0.1616550675615888,129119.0,0.14279945917536974,-0.03819824651575077,0.0031461006628863927,-0.1585117566862351,-0.1616578573491215,0.0,0.0,0.0,6,0.0100898479151865,0.0220427816744277,0.1670801752977811,False,0.1616578573491215,0.03819824651575077
D172,0.01033776492468733,0.0028569600410958905,0.0,0.0,-0.0074808048835914385,0.0,-0.16101149508265528,128760.0,0.1660391288564339,-0.04087242173009453,0.003133581784731181,-0.15788101101700144,-0.16101459280173264,0.9325720500271887,0.9726027397260274,0.04003068969883872,2,-0.0060292048550207,-0.0131104890396286,0.1916896919521953,False,0.16101459280173264,0.04087242173009453
D197,0.02853298095214791,0.010987358465753426,0.0,0.0,-0.017545622486394484,0.0,-0.16045036147836708,128849.0,0.17301619271202373,-0.04020946464353026,0.0031226664605643484,-0.15733105810898654,-0.1604537245695509,0.9325720500271887,0.9726027397260274,0.04003068969883872,2,-0.006628694092699,-0.013215332169624,0.19908320187890147,False,0.1604537245695509,0.04020946464353026
D792,0.00803576822593801,0.0,0.0,0.0,-0.00803576822593801,0.0,-0.15271827106229366,129757.5,0.1122698165779921,-0.03344208809135396,0.002972254081560566,-0.14975274673944852,-0.1527250008210091,0.966557911908646,1.0,0.03344208809135396,2,-0.0019551161851544,-0.0142999100000335,0.13338038037898206,False,0.1527250008210091,0.03344208809135396
D192,0.006214179110386079,0.0,0.0,0.0,-0.006214179110386079,0.0,-0.15140880477610064,129027.5,0.08599020840959536,-0.03887982599238715,0.0029467800087920834,-0.14846927222380113,-0.15141605223259322,0.9611201740076128,1.0,0.03887982599238715,2,-0.0043686344131666,-0.006609888919697,0.10303999266477588,False,0.15141605223259322,0.03887982599238715
D793,0.009461663947797716,0.0013698630136986301,0.0,0.0,-0.008091800934099086,0.0,-0.15047914270292861,129618.0,0.16912146914268933,-0.034481217457373314,0.002928694389035806,-0.1475580542859427,-0.15048674867497852,0.9521479064709081,0.9863013698630136,0.034153463392105565,2,0.0005250429962213,-0.0126864409554686,0.19492441302515603,False,0.15048674867497852,0.034481217457373314
D579,0.0053697661772702555,0.0136986301369863,0.0,0.0,0.008328863959716045,0.0,0.14994053981869415,136364.5,0.22047434255294385,0.01577316439101062,-0.0029182163573837766,0.1470301337322938,0.14994835008967755,0.9883088635127787,0.9726027397260274,-0.01570612378675129,2,0.0045392590918749,-0.0188029191251474,0.25037527463120257,False,0.14994835008967755,0.01577316439101062
D177,0.20791203115198476,0.23652350547945203,0.1738667985,0.178927875,0.028611474327467273,0.0050610764999999835,0.14904928501356307,138697.5,0.6238156329691519,0.03315157880623021,-0.0029008776954453698,0.1461565501896969,0.14905742788514226,0.0,0.0,0.0,6,0.0039045676439385,0.1010610341936702,0.6500027959723547,False,0.14905742788514226,0.03315157880623021
D623,0.047478249048395864,0.06335616438356165,0.0,0.0,0.015877915335165783,0.0,0.14675535247514018,143273.5,0.17764943563957836,0.06723800159407656,-0.0028562504357327262,0.14390806989897234,0.14676432033470507,0.7751495377922785,0.7123287671232876,-0.06282077066899083,6,0.0083220673930349,0.0169674701384819,0.20407662441240818,False,0.14676432033470507,0.06723800159407656
D795,0.004975530179445351,0.010958904109589041,0.0,0.0,0.0059833739301436905,0.0,0.14515365969356336,136409.0,0.3908538249854161,0.016104642934292812,-0.0028250898282358647,0.1423380875102963,0.14516317733853218,0.9744426318651441,0.958904109589041,-0.015538522276103084,2,0.0035626186880101,-0.0093492866790764,0.41663099442463836,False,0.14516317733853218,0.016104642934292812
D196,0.4780775031674823,0.5203167621917808,0.615658633,0.699560406,0.04223925902429848,0.08390177300000001,0.14299081919207876,176967.0,2.498360245066646e-06,0.3182194015508726,-0.0027830115485202316,0.14021803391038212,0.14300104545890235,0.2678085916258836,0.3013698630136986,0.033561271387815006,6,0.0155564244636793,0.067552232557756,3.445159464923252e-06,True,0.14300104545890235,0.3182194015508726
D59,0.025070428992659054,0.013321964890410959,0.0,0.0,-0.011748464102248096,0.0,-0.14204643413487453,128216.5,0.23215825723815842,-0.04492092933175418,0.0027646382077859814,-0.1392923195648899,-0.14205695777267588,0.8855356171832518,0.9315068493150684,0.04597123213181664,2,-0.0018750591478859,0.0019901683622129,0.2619317999683768,False,0.14205695777267588,0.04492092933175418
D890,0.012302934990755845,0.005619634712328768,0.0,0.0,-0.006683300278427077,0.0,-0.1415586537542525,123351.5,0.055773243437844795,-0.08116010041192723,0.002755148214991516,-0.13881417992792902,-0.14156932814292053,0.8480152256661229,0.9315068493150684,0.08349162364894558,2,-0.0030925624539993,-0.0097377358846044,0.06776644089038834,False,0.14156932814292053,0.08116010041192723
D52,0.7049107876101142,0.7640566604109589,1.0,1.0,0.05914587280084471,0.0,0.14031253708931823,133456.5,0.9188355161644411,-0.005888399740776373,-0.0027309042691719305,0.13759268358923826,0.1403235878584102,0.17047308319738988,0.0273972602739726,-0.14307582292341728,6,0.0042894945658855,-0.0117731015205279,0.922818907130472,False,0.1403235878584102,0.005888399740776373
D903,0.00873436650353453,0.0017123287671232876,0.0,0.0,-0.007022037736411243,0.0,-0.13725279887534736,130610.5,0.2423670205316628,-0.02708812859877685,0.002671374205007373,-0.13459334693174074,-0.13726472113674812,0.9594888526373029,0.9863013698630136,0.026812517225710764,2,0.0005569689503422,-0.0140982401512603,0.2725648531869024,False,0.13726472113674812,0.02708812859877685
D635,0.016585100592713432,0.004566210041095891,0.0,0.0,-0.01201889055161754,0.0,-0.13668537937492656,130919.0,0.2719949079488795,-0.024790125663888163,0.002660334370468214,-0.13403712074769936,-0.13669745511816758,0.9616639477977161,0.9863013698630136,0.02463742206529751,4,0.0019738912872849,0.0103002618648623,0.30294304651357573,False,0.13669745511816758,0.024790125663888163
D650,0.0042142468733007065,0.0,0.0,0.0,-0.0042142468733007065,0.0,-0.1332985617900552,130998.5,0.1787330982612073,-0.02419793365959766,0.002594438714233724,-0.1307170628897477,-0.13331150160398142,0.9758020663404023,1.0,0.02419793365959766,2,-0.005661382911765,0.0059160992092441,0.20498267869890938,False,0.13331150160398142,0.02419793365959766
D237,0.018887864603045132,0.006469006383561644,0.0,0.0,-0.012418858219483488,0.0,-0.1295891234400605,130969.0,0.27603149510641367,-0.02441767786244753,0.0025222640302946585,-0.12708064525237805,-0.1296029092826727,0.9622077215878194,0.9863013698630136,0.024093648275194224,6,0.0008320451696098,-0.00354319475661,0.306947022558332,False,0.1296029092826727,0.02441767786244753
D798,0.0027528548123980424,0.00684931506849315,0.0,0.0,0.004096460256095108,0.0,0.12872296121466845,138319.0,0.014760012802074497,0.030332148949324678,-0.002505410790534154,0.12623151900800972,0.12873692979854387,0.9893964110929854,0.958904109589041,-0.03049230150394433,2,0.0053491795238655,-0.0040540845805297,0.018253040742778958,True,0.12873692979854387,0.030332148949324678
D543,0.005097879282218597,0.0,0.0,0.0,-0.005097879282218597,0.0,-0.1251871668386936,131874.5,0.2520496965784792,-0.017672648178357786,0.0024366124192133454,-0.12276521202557078,-0.12520182444478412,0.9823273518216422,1.0,0.017672648178357786,4,0.0028004088489892,0.0040103019419735,0.2825563398182681,False,0.12520182444478412,0.017672648178357786
D863,0.00367550299211528,0.0,0.0,0.0,-0.00367550299211528,0.0,-0.1251295679121568,130706.5,0.15993593471117518,-0.026373028820010913,0.002435491662906755,-0.12270874433110819,-0.12514423599401495,0.9736269711799891,1.0,0.026373028820010913,10,0.0040490690729596,-0.0101309675750417,0.18525912437377792,False,0.12514423599401495,0.026373028820010913
D643,0.004350190320826536,0.0,0.0,0.0,-0.004350190320826536,0.0,-0.12351535905197959,131947.5,0.2596149255287803,-0.0171288743882545,0.0024040823006197176,-0.12112622879012766,-0.12353031109074737,0.9828711256117455,1.0,0.0171288743882545,10,0.0035591860958045,0.0103383374437879,0.29055132567230646,False,0.12353031109074737,0.0171288743882545
D900,0.006559271343121262,0.011986301369863013,0.0,0.0,0.005427030026741751,0.0,0.122463513065032,133808.0,0.8737244831619808,-0.0032700916966487137,-0.0023836152319219716,0.12009502497272728,0.12247864020464926,0.9687330070690593,0.9726027397260274,0.0038697326569681056,2,-0.0014086623225806,-0.0202532826183181,0.8838988585117564,False,0.12247864020464926,0.0032700916966487137
D165,0.035617183273246325,0.047945205493150685,0.0,0.0,0.01232802221990436,0.0,0.12222751040271632,128555.5,0.30687234377085504,-0.04239573323798673,-0.0023790230153597613,0.11986365274647698,0.12224267576183674,0.8561718325176726,0.9041095890410958,0.04793775652342325,6,0.0184042677164392,0.0347196553909536,0.33481362467934733,False,0.12224267576183674,0.04239573323798673
D893,0.010263730288200108,0.016267123287671232,0.0,0.0,0.006003392999471124,0.0,0.12197631375707295,136219.0,0.623785321552164,0.01468934128881827,-0.0023741351409946616,0.11961738422710046,0.12199151936809512,0.9314845024469821,0.9178082191780822,-0.013676283268899914,2,0.0067182117421427,0.0045785882330472,0.6500027959723547,False,0.12199151936809512,0.01468934128881827
D246,0.005012685292006525,0.0,0.0,0.0,-0.005012685292006525,0.0,-0.1216232060222299,132130.0,0.27975281367493177,-0.015769439912996175,0.0023672642296324346,-0.11927120324093207,-0.1216384674705645,0.9842305600870038,1.0,0.015769439912996175,8,0.005918625059759,0.0158398400748273,0.31009283174494034,False,0.1216384674705645,0.015769439912996175
D191,0.020940597933659596,0.013124672972602738,0.0,0.0,-0.007815924961056857,0.0,-0.1214220748658559,125444.0,0.11981627097695301,-0.06557315992163704,0.0023633505316883164,-0.11907401719931121,-0.12143736773099953,0.8507340946166395,0.9178082191780822,0.06707412456144268,2,-0.0049349572457857,-0.0148577894834132,0.14113950564234293,False,0.12143736773099953,0.06557315992163704
D523,0.00734094616639478,0.0,0.0,0.0,-0.00734094616639478,0.0,-0.12098791201500805,132312.5,0.3018128525759709,-0.01441000543773785,0.0023549023825414047,-0.11864836935598898,-0.12100327173853039,0.9855899945622622,1.0,0.01441000543773785,4,0.0007453898090496,0.0022488261310178,0.330330602425669,False,0.12100327173853039,0.01441000543773785
D250,0.006610651117998913,0.0,0.0,0.0,-0.006610651117998913,0.0,-0.12047521347582472,131984.0,0.26350669158478524,-0.016856987493202857,0.0023449260155590955,-0.11814572445515614,-0.12049065047071524,0.9831430125067971,1.0,0.016856987493202857,6,0.0020537925432198,-0.0069251252090983,0.29396011340517775,False,0.12049065047071524,0.016856987493202857
D808,0.03475282763839043,0.04451598173972603,0.0,0.0,0.009763154101335596,0.0,0.11713918950160661,141018.0,0.2997716549168604,0.050436881271089806,-0.0022800109918704827,0.11487507435752833,0.11715508534939882,0.789831430125068,0.7397260273972602,-0.050105402727807724,6,0.0131584866803302,-0.0438152803135164,0.3286140381186404,False,0.11715508534939882,0.050436881271089806
D215,0.11481277501196302,0.08187104145205479,0.0,0.0,-0.03294173355990823,0.0,-0.11646238487495317,128419.5,0.29600449385408634,-0.0434087912579052,0.002266841007334752,-0.11421152362982567,-0.11647836463716042,0.8561718325176726,0.9041095890410958,0.04793775652342325,6,0.0092974564527169,0.0388288663196774,0.32551127093131327,False,0.11647836463716042,0.0434087912579052
D731,0.0076128330614464385,0.0136986301369863,0.0,0.0,0.006085797075539862,0.0,0.11352826331866694,134743.5,0.8390329639520764,0.003698406668305454,-0.002209745065192069,0.1113348267092634,0.11354457177445547,0.9758020663404023,0.9726027397260274,-0.003199326614374942,2,0.0055220611054715,-0.0060746978660334,0.8525261841325923,False,0.11354457177445547,0.003698406668305454
D492,0.009431706201740076,0.004214963123287671,0.0,0.0,-0.0052167430784524045,0.0,-0.11270497658738961,129775.5,0.23764530635139636,-0.03330800688283542,0.002193724287471389,-0.11052764286739344,-0.11272136715486483,0.9388254486133768,0.9726027397260274,0.0337772911126506,2,-0.0021066749331445,-0.0167353340637054,0.2676879868950089,False,0.11272136715486483,0.03330800688283542
D864,0.0036637095725938007,0.0,0.0,0.0,-0.0036637095725938007,0.0,-0.1120626696228893,131181.0,0.1917509943291048,-0.022838499184339334,0.0021812252328776327,-0.1098978959797802,-0.11207912121265783,0.9771615008156607,1.0,0.022838499184339334,10,0.0044030855868203,-0.0087779501085265,0.21882913145932323,False,0.11207912121265783,0.022838499184339334
D174,0.013455368546492659,0.005546194794520548,0.0,0.0,-0.007909173751972112,0.0,-0.10851157232725307,131243.0,0.30970297990946827,-0.02237666391055293,0.0021121212787428498,-0.10641619264679537,-0.10852831392553822,0.9635671560630777,0.9863013698630136,0.0227342137999359,8,-0.004136715772822,-0.0167643997500114,0.3373723683966778,False,0.10852831392553822,0.02237666391055293
D914,0.007103045133224579,0.011986301369863013,0.0,0.0,0.004883256236638434,0.0,0.10724607883239212,137391.5,0.2603236633130134,0.02342324223260106,-0.0020874945464819305,0.10517541016383994,0.10726290471032186,0.9684611201740077,0.9452054794520548,-0.023255640721952853,9,0.0021747623127897,0.0152996836560374,0.2908761189751516,False,0.10726290471032186,0.02342324223260106
D236,0.005446784669113649,0.0,0.0,0.0,-0.005446784669113649,0.0,-0.10338589200825758,132641.0,0.3474250686541088,-0.011963023382272953,0.002012373439954072,-0.10139054126234337,-0.10340291470229744,0.988036976617727,1.0,0.011963023382272953,11,0.0018218579254964,0.0104371946237517,0.37493854458789694,False,0.10340291470229744,0.011963023382272953
D594,0.004567699836867863,0.0,0.0,0.0,-0.004567699836867863,0.0,-0.10306711772521476,132422.0,0.3161211324014723,-0.01359434475258292,0.002006169860284901,-0.10107798282367117,-0.10308415268395607,0.9864056552474171,1.0,0.01359434475258292,12,-0.002981702582612,0.0068776364685005,0.3438250188091131,False,0.10308415268395607,0.01359434475258292
D651,0.004486133769983687,0.0,0.0,0.0,-0.004486133769983687,0.0,-0.10293831031178201,132239.5,0.2927441014142149,-0.014953779227841246,0.002003663170913043,-0.10095168688518043,-0.10295535005609346,0.9850462207721588,1.0,0.014953779227841246,2,-0.0038534216714768,0.0040314270956436,0.32294785790933234,False,0.10295535005609346,0.014953779227841246
D866,0.003764499939912996,0.0,0.0,0.0,-0.003764499939912996,0.0,-0.10198985128615315,132130.0,0.2797519339376726,-0.015769439912996175,0.001985205384789256,-0.10002171788020454,-0.1020069232649938,0.9842305600870038,1.0,0.015769439912996175,10,0.0074516574014082,-0.0015986303611907,0.31009283174494034,False,0.1020069232649938,0.015769439912996175
D216,0.10344439709543231,0.1178897270958904,0.0498,0.0498,0.014445330000458098,0.0,0.10188923660845695,138502.0,0.4514575871416111,0.03169530790259745,-0.001983247335092986,0.09992306436262398,0.10190631169771697,0.0002718868950516585,0.0,-0.0002718868950516585,6,0.0101391422787623,0.0148955572051083,0.478297291255213,False,0.10190631169771697,0.03169530790259745
D652,0.007680804785209353,0.0136986301369863,0.0,0.0,0.006017825351776948,0.0,0.1013907166766853,135193.0,0.676311529731508,0.007046712403256716,-0.0019735456839280966,0.09943426062311721,0.10140780630704531,0.9793365959760739,0.9726027397260274,-0.0067338562500465216,2,0.0024105557473716,0.0094628045578819,0.6973835506875342,False,0.10140780630704531,0.007046712403256716
D902,0.0070690592713431215,0.011986301369863013,0.0,0.0,0.0049172420985198915,0.0,0.10065991901429737,135888.0,0.5419026072429622,0.012223736843281374,-0.0019593236462019277,0.09871770370864048,0.10067702735484241,0.9706362153344209,0.958904109589041,-0.011732105745379862,2,0.0017883058357693,-0.01525184824567,0.5706398667179678,False,0.10067702735484241,0.012223736843281374
