feature,feature_cluster,activity_0_mean,activity_1_mean,mean_difference_1_minus_0,activity_0_median,activity_1_median,mann_whitney_u,mann_whitney_p_value,rank_biserial_correlation,point_biserial_correlation,point_biserial_p_value,mutual_information,mann_whitney_p_fdr_bh,significant_fdr_0.05,absolute_rank_biserial
D692,6,0.007454863133372161,0.013470993117010817,0.006016129983638655,0.0,0.0,1779163.5,0.0036940984915096917,0.018883694720331023,0.04932787577914455,0.0025116150567202023,0.0005742173078990831,0.008362861405860702,True,0.018883694720331023
D191,2,0.024163954707047176,0.017939090508849554,-0.006224864198197622,0.0,0.0,1713241.5,0.1064503551687225,-0.018868232476553226,-0.04818539270271665,0.0031586092196869983,0.0,0.15608227181911846,False,0.018868232476553226
D935,6,0.01934167568316832,0.019522011517699115,0.00018033583453079538,0.0,0.0,1778733.0,0.12300128898904839,0.01863715783343034,0.0015301003990669283,0.9253630050810968,0.009295778258700427,0.17698943239624976,False,0.01863715783343034
D698,6,0.01094694234478742,0.011678171092428713,0.0007312287476412931,0.0,0.0,1778555.0,0.12944449934868163,0.018535221559636383,0.010176113702439234,0.533252557124627,0.0,0.18527112643288735,False,0.018535221559636383
D259,6,0.006503591543972043,0.002949852510324484,-0.0035537390336475593,0.0,0.0,1714023.0,0.0001888009565395799,-0.018420686420542065,-0.055349581495275885,0.0006954219783319515,0.0026230548371035667,0.0005536568134810465,True,0.018420686420542065
D421,6,0.007122369883517762,0.011286278716322515,0.004163908832804753,0.0,0.0,1778260.5,0.030298514295789933,0.018366568567319996,0.04212764973445742,0.009868288697811936,0.0,0.05344534882125381,False,0.018366568567319996
D948,5,0.0061153174129295286,0.0016934338470993115,-0.0044218835658302175,0.0,0.0,1714326.0,7.31287982611976e-07,-0.018247165684814215,-0.06181371609244946,0.0001517627219404554,0.0030244267446271067,3.061717758526044e-06,True,0.018247165684814215
D225,1,0.0064065230052417,0.017944936086529008,0.011538413081287308,0.0,0.0,1777695.0,9.353458679441922e-05,0.01804272046153077,0.06161714872764042,0.0001593044351972281,0.00902936730866788,0.0002915091382157908,True,0.01804272046153077
D542,4,0.014017538902154921,0.010919792108161259,-0.0030977467939936627,0.0,0.0,1715265.0,0.07884197931258684,-0.017709423206766273,-0.03401046321390617,0.037260978798556825,0.007340169914599404,0.12042895741153374,False,0.017709423206766273
D496,2,0.00896913220733838,0.00535889872173058,-0.0036102334856078005,0.0,0.0,1715456.0,0.003334545914486977,-0.017600042148931183,-0.03781648334043785,0.020550492470266437,0.01918796135066203,0.00766293644084117,True,0.017600042148931183
D881,2,0.007119290751310425,0.0029779744331366763,-0.0041413163181737486,0.0,0.0,1715461.5,0.005213306826481196,-0.017596892432606093,-0.061312542810758826,0.00017169114998280652,0.010215702523291847,0.011217486824781521,True,0.017596892432606093
D706,6,0.0020144826249271987,0.003073172731563422,0.0010586901066362234,0.0,0.0,1776525.5,0.0011825650028657471,0.017372976235676685,0.018220544554349197,0.26457396827253216,0.0,0.0030440099147840526,True,0.017372976235676685
D427,6,0.0110658124635993,0.016592920353982302,0.0055271078903830016,0.0,0.0,1776493.5,0.009211630364317257,0.017354650613421674,0.03824489313894395,0.019160151171268215,0.0,0.01899727923798366,True,0.017354650613421674
D452,6,0.016081613528246944,0.010988980806293017,-0.005092632721953927,0.0,0.0,1715945.0,0.07507843683100968,-0.017320003733845568,-0.04358084428860843,0.0075963084834863815,0.00962652930173813,0.11595447466122606,False,0.017320003733845568
D693,6,0.0029767682632498545,0.005790451212881023,0.0028136829496311685,0.0,0.0,1776238.5,0.0007834252901632679,0.01720861831107623,0.039856845750627715,0.014638335854467418,0.0036478181670644982,0.0020546436855225325,True,0.01720861831107623
D443,6,0.02175076913337216,0.01753619643215339,-0.00421457270121877,0.0,0.0,1716428.5,0.2415044147884019,-0.017043115035084933,-0.042018844023745616,0.010060579437226795,0.0,0.31373003416437256,False,0.017043115035084933
D195,8,0.12581341312696565,0.1399478166076696,0.014134403480703966,0.0,0.0,1775812.5,0.18228454357351365,0.016964658464805327,0.02458500873711861,0.1322098182259163,0.00716386510847089,0.24743702692107808,False,0.016964658464805327
D463,6,0.009948767234711706,0.010896935440019665,0.0009481682053079591,0.0,0.0,1775781.5,0.03580192172811327,0.016946905518245625,0.009804887120695053,0.5482939281827753,0.0067587114707383655,0.06113595970771186,False,0.016946905518245625
D667,6,0.00535818287711124,0.0037758112094395282,-0.0015823716676717117,0.0,0.0,1716643.5,0.004322898469591172,-0.01691998976055853,-0.026212837927271748,0.10845933092453158,0.010396545703076576,0.009507640621410962,True,0.01691998976055853
D814,6,0.013784837888759467,0.016520567021632248,0.0027357291328727815,0.0,0.0,1775570.0,0.08337789220693352,0.01682578460865347,0.022641476697637688,0.16562418243109975,0.006572333349132542,0.1263279657639306,False,0.01682578460865347
D267,6,0.007280139778683751,0.0024582104228121925,-0.004821929355871559,0.0,0.0,1717245.0,4.158376586864527e-05,-0.016575525329732388,-0.05924111847271726,0.0002831735978370598,0.0,0.0001430728578153884,True,0.016575525329732388
D456,6,0.005985178638905068,0.0024585918692232056,-0.003526586769681862,0.0,0.0,1717588.5,0.002935102239127805,-0.016378811228337842,-0.051860483422576625,0.0014865527360776668,0.0,0.006845288779173907,True,0.016378811228337842
D588,6,0.007086255097262667,0.0034622910526057025,-0.0036239640446569647,0.0,0.0,1717647.5,0.021667033678252935,-0.016345023362305033,-0.051127976477714276,0.0017340783131959616,0.00020581649757245302,0.04015678872963733,True,0.016345023362305033
D775,5,0.011745292167734421,0.007702392656833826,-0.004042899510900595,0.0,0.0,1717824.5,0.0012783994772132708,-0.016243659764206497,-0.03159897970492508,0.05297427305071433,0.006010890174082961,0.003241089963375748,True,0.016243659764206497
D22,6,0.04652274415084449,0.044393678145526055,-0.002129066005318432,0.0345,0.0345,1717899.0,0.3684581866106249,-0.016200995424893838,-0.01763526253289093,0.28022999151276085,0.0,0.45403978669217077,False,0.016200995424893838
D125,6,0.015378826237041352,0.00621058080186824,-0.009168245435173111,0.0,0.0,1718225.0,0.000668092539899365,-0.016014303148170095,-0.05811931579474142,0.00036893135586773656,0.0,0.001785862750884841,True,0.016014303148170095
D206,9,0.02206347426150262,0.01168170870058997,-0.01038176556091265,0.0,0.0,1718269.5,0.0018059866162391351,-0.015988819079721606,-0.0497616096868317,0.0022995405174101612,0.0,0.004466764050840565,True,0.015988819079721606
D116,6,0.011211415259172975,0.004670599803343166,-0.006540815455829809,0.0,0.0,1718292.0,0.0006881340064613945,-0.015975933876573478,-0.057394115165633475,0.00043669477000540894,0.0,0.0018253936430941574,True,0.015975933876573478
D263,6,0.0025844496214327316,0.0012905604719764012,-0.0012938891494563304,0.0,0.0,1718528.5,0.0006544122889389169,-0.01584049607459448,-0.04427103671564746,0.00669142035653135,0.0,0.001756048420125665,True,0.01584049607459448
D904,2,0.009318578916715201,0.005285152409046214,-0.004033426507668987,0.0,0.0,1718627.5,0.011363175051794551,-0.01578380118074274,-0.04532902774129984,0.005491439164917835,0.006228361249449144,0.022824874742766513,True,0.01578380118074274
D563,6,0.006277486573675013,0.002895444115044248,-0.0033820424586307653,0.0,0.0,1718637.0,0.0024246513812179737,-0.015778360761635746,-0.04430205554043423,0.006653127660403878,0.0005809503782814307,0.0058715425433675675,True,0.015778360761635746
D316,6,0.006333721607454863,0.002273844641101278,-0.004059876966353584,0.0,0.0,1718916.5,2.7122345013746067e-05,-0.015618297904751444,-0.04725116932058335,0.0037967901897743525,0.005191896694896947,9.716510198223461e-05,True,0.015618297904751444
D266,6,0.008590564938846825,0.0043018682399213375,-0.004288696698925488,0.0,0.0,1719112.5,0.0012163299288276321,-0.01550605346843903,-0.04745985675755922,0.0036448439126836383,0.0006732216684295356,0.0031087011979682986,True,0.01550605346843903
D599,7,0.012667443214909726,0.008235004916420846,-0.00443243829848888,0.0,0.0,1719267.5,0.009581420304364917,-0.015417288735640855,-0.037722153032020284,0.02086818272381477,0.0,0.01958555032804005,True,0.015417288735640855
D561,6,0.007145822315666861,0.003498343543264503,-0.0036474787724023582,0.0,0.0,1719486.0,0.014526337862160793,-0.015292159096180313,-0.044313092209687585,0.006639550482388586,0.002872581849943545,0.028519222638987995,True,0.015292159096180313
D628,6,0.00596903514269074,0.00798831531415929,0.0020192801714685503,0.0,0.0,1772871.0,0.03095343941757512,0.015280132906575483,0.02812764149586858,0.08498703963147225,0.001763518123604868,0.05418801107106979,False,0.015280132906575483
D336,6,0.0244612696563774,0.027962143559488693,0.003500873903111292,0.0,0.0,1772825.5,0.14285228446973378,0.015254076162431351,0.020311539479962462,0.21360918607710339,0.010123431279380313,0.20016600344045357,False,0.015254076162431351
D429,6,0.018151815188701223,0.022615535898230087,0.004463720709528864,0.0,0.0,1772568.5,0.08369081597547905,0.015106898508695288,0.027033224701754035,0.09784104172264797,0.010786964113354003,0.12644590674556072,False,0.015106898508695288
D764,6,0.01965748398485731,0.01618495575368732,-0.003472528231169992,0.0,0.0,1719906.0,0.2236792753003638,-0.015051635304082156,-0.03030063089563409,0.06351315854307672,0.003709128432794806,0.29276289328390365,False,0.015051635304082156
D53,6,0.0453848533284799,0.04163396188003932,-0.0037508914484405756,0.0203,0.0203,1720192.5,0.4110643391639185,-0.014887563717329577,-0.02973483251807825,0.0686193855552413,0.012890144010012206,0.4959890897897975,False,0.014887563717329577
D497,2,0.005358182877111241,0.0037856440511307775,-0.0015725388259804633,0.0,0.0,1720283.5,0.005616748911401852,-0.014835450229041647,-0.024699929302553665,0.13041083463087824,0.00856937610949493,0.011937738512000877,True,0.014835450229041647
D883,2,0.0031140629900990096,0.001077959306784661,-0.0020361036833143487,0.0,0.0,1720329.5,0.00058978756217175,-0.014809107147049971,-0.03772125261079346,0.02087123570832032,0.02012486586410489,0.0016074602184681032,True,0.014809107147049971
D264,6,0.0037856726849155504,0.0007989183874139626,-0.002986754297501588,0.0,0.0,1720540.0,1.2840889789789806e-05,-0.014688558913153127,-0.057304472111212035,0.00044583446579083005,0.0,4.772416258772148e-05,True,0.014688558913153127
D770,6,0.004235516492137449,0.003813786834316618,-0.0004217296578208308,0.0,0.0,1720624.5,0.04586813381405073,-0.014640167816885818,-0.009161857859989183,0.5748340261099837,0.007304107842263097,0.07536253664483512,False,0.014640167816885818
D362,6,0.008372160745486313,0.010201573254670599,0.0018294125091842858,0.0,0.0,1771732.5,0.06240765858480785,0.014628141627280877,0.023031597057014228,0.15845215861305872,0.0,0.09880616229125294,False,0.014628141627280877
D795,2,0.007047175305765872,0.0034414945919370703,-0.0036056807138288016,0.0,0.0,1720691.0,0.005007619153794953,-0.014602084883136968,-0.04358240029521019,0.007594150754370007,0.0028488332855132192,0.010808370533812088,True,0.014602084883136968
D530,6,0.0034559308870122304,0.000917813830875123,-0.0025381170561371074,0.0,0.0,1720716.0,8.873884990258688e-05,-0.014587767990750122,-0.05857191234351044,0.00033176237458318607,0.0043956021586151195,0.00027906561394704923,True,0.014587767990750122
D346,6,0.014948553668608037,0.008849557515240905,-0.006098996153367132,0.0,0.0,1720905.0,0.011051365104121866,-0.014479532284305985,-0.04435625895370397,0.00658668611924728,0.0173674238576349,0.02226289491989767,True,0.014479532284305985
D231,5,0.01019219569015725,0.002704031465093412,-0.007488164225063838,0.0,0.0,1721049.0,5.4735421425178795e-05,-0.014397066984158102,-0.06634969759921483,4.767507405101424e-05,0.024414394349185464,0.00018377351637922348,True,0.014397066984158102
D441,6,0.03226557949912639,0.030442477876106197,-0.0018231016230201916,0.0,0.0,1771286.5,0.39820917704680725,0.014372728267100454,-0.01719473560909406,0.2924210066266968,0.003121567240259804,0.4838380735096696,False,0.014372728267100454
D134,5,0.0037850237128712874,0.0014394016017699116,-0.002345622111101376,0.0,0.0,1721203.0,0.004129302411267297,-0.01430887492705546,-0.050784321212754356,0.001862798525964358,0.0,0.009110683097875464,True,0.01430887492705546
D143,6,0.05678458818870123,0.055024234555555544,-0.0017603536331456879,0.0345,0.0345,1771157.5,0.433476010822875,0.014298853102384657,-0.011991251630804979,0.46283251025399863,0.007325747241172742,0.517638878903605,False,0.014298853102384657
D178,6,0.821892752457193,0.8256861719877091,0.003793419530516151,0.830996962,0.830996962,1721324.0,0.35906034272740983,-0.014239581167903359,0.04211818831711096,0.009884878816097491,0.013403926275176614,0.4440336978568502,False,0.014239581167903359
D122,6,0.027554035591147347,0.016797476630285153,-0.010756558960862195,0.0,0.0,1721568.5,0.03816614600262832,-0.014099561960360552,-0.04857750726873998,0.002921162737951685,0.017050354866886996,0.06453886002877537,False,0.014099561960360552
D320,6,0.004732090856144438,0.001352015732546706,-0.0033800751235977316,0.0,0.0,1721957.0,0.0005386793481619077,-0.01387707745266975,-0.05500845023947082,0.0007504713252490807,0.011788601020628064,0.0014856434403671662,True,0.01387707745266975
D593,6,0.003630304795573675,0.0007866601116027531,-0.0028436446839709218,0.0,0.0,1722055.5,9.000862282168158e-05,-0.013820668896665778,-0.04905059301993576,0.002656410451172593,0.00928804993868404,0.0002817837516264356,True,0.013820668896665778
D113,6,0.016191030867792663,0.010521140609636185,-0.0056698902581564774,0.0,0.0,1722084.0,0.04236987159043275,-0.013804347639344905,-0.04172197364698803,0.010602306888722657,0.002320224525606873,0.07078620373882395,False,0.013804347639344905
D635,4,0.018443020764123474,0.014585381839233039,-0.003857638924890435,0.0,0.0,1722207.5,0.0281586819102266,-0.013733622190954087,-0.02185904489452334,0.18074007067294892,0.0,0.05043887610208115,False,0.013733622190954087
D650,2,0.003057658707047175,0.005039331366764995,0.00198167265971782,0.0,0.0,1770081.0,0.006097125076838087,0.013682367716209454,0.03123152007648692,0.05579720369297625,0.0007045028319143665,0.012919213196348995,True,0.013682367716209454
D148,5,0.00160122306406523,0.0004606686332350049,-0.001140554430830225,0.0,0.0,1722342.5,0.002918659364248858,-0.013656310972065433,-0.037650767094014825,0.021111435873700478,0.017966321608272162,0.006832417857030109,True,0.013656310972065433
D918,9,0.004160079874199184,0.0068829891887905595,0.0027229093145913754,0.0,0.0,1769970.5,0.0014529599915120443,0.013619087051859768,0.027721248038918983,0.08959093456151622,0.01589886103047866,0.0036323999787801105,True,0.013619087051859768
D813,6,0.010327276253931273,0.01147074729252704,0.0011434710385957673,0.0,0.0,1769940.0,0.21792361867398968,0.013601620443147944,0.013768621181578858,0.3992151765767071,0.0006549101184871731,0.2883609982821444,False,0.013601620443147944
D757,6,0.003807763990681421,0.005369745105703048,0.0015619811150216273,0.0,0.0,1769938.0,0.021302709081380822,0.01360047509175688,0.023397937478049725,0.15193365831645178,0.0001638319114662945,0.03990669221444655,True,0.01360047509175688
D765,6,0.011384903288875948,0.010139944625368732,-0.0012449586635072153,0.0,0.0,1769920.5,0.2643516447016293,0.0135904532670863,-0.017345242303621597,0.28821649799165566,0.0,0.3402303575326525,False,0.0135904532670863
D677,6,0.011232215666278392,0.012361286707964601,0.001129071041686209,0.0,0.0,1769667.0,0.08420825572527066,0.013445279978284042,0.010522961935014789,0.5193899077280277,0.0014405170764792974,0.12667692149147858,False,0.013445279978284042
D521,6,0.0077751892836342455,0.004375614552605703,-0.003399574731028542,0.0,0.0,1722816.5,0.029527760231533966,-0.013384862692411903,-0.03816991442374742,0.019397380713473796,0.009315866835074127,0.05235151367580639,False,0.013384862692411903
D289,6,0.00448456610366919,0.0024582104228121925,-0.0020263556808569976,0.0,0.0,1722845.5,0.0052883107044068515,-0.013368255097243154,-0.03744209453151882,0.021836716583889897,0.0,0.011343752899885066,True,0.013368255097243154
D893,2,0.012594641817122889,0.008511553588987216,-0.004083088228135672,0.0,0.0,1722962.5,0.10911131057956695,-0.013301252040872957,-0.04133664146034302,0.01134405747423603,0.006647068796916011,0.1596470754795769,False,0.013301252040872957
D668,6,0.006224519510774607,0.003840953785644051,-0.002383565725130556,0.0,0.0,1723039.5,0.008575158628846906,-0.013257156012321691,-0.03089568320788816,0.05848569156784409,0.013946045182990474,0.017737307282882735,True,0.013257156012321691
D482,4,0.014025645515433893,0.009422156677974435,-0.004603488837459459,0.0,0.0,1723067.0,0.11005999454936503,-0.01324140743069624,-0.045225704535506596,0.005599419096178274,0.00016261470115419563,0.160359950129578,False,0.01324140743069624
D457,6,0.02775536511298777,0.02907049679252704,0.0013151316795392692,0.0,0.0,1769309.5,0.3919726544945963,0.013240548417152942,0.01199858316135596,0.46255899057812233,0.0,0.4779315699539376,False,0.013240548417152942
D272,6,0.008881770529994176,0.004670599803343166,-0.0042111707266510095,0.0,0.0,1723121.5,0.00473919241598208,-0.01321019660529299,-0.041636655028497366,0.01076272023858714,0.009464191774534836,0.010260868314976778,True,0.01321019660529299
D855,10,0.0051887329947583,0.0011620541710914453,-0.004026678823666854,0.0,0.0,1723220.0,0.00011361060234745989,-0.013153788049289017,-0.062215977715339495,0.0001373640791424916,0.0,0.0003493777373074541,True,0.013153788049289017
D587,6,0.00580737823121724,0.004009436940019666,-0.0017979412911975738,0.0,0.0,1723222.0,0.1046144484073762,-0.013152642697898065,-0.031050450378489844,0.05723365505406596,0.0,0.15404034246425097,False,0.013152642697898065
D664,6,0.013352155992428654,0.011125670993608654,-0.0022264849988199997,0.0,0.0,1723816.0,0.21899316122248413,-0.012812473334787966,-0.02432393090494791,0.13636814598780694,0.0,0.2883609982821444,False,0.012812473334787966
D756,6,0.0045244567914967965,0.007185061647492625,0.0026606048559958285,0.0,0.0,1768534.0,0.04497175172292683,0.012796438415314748,0.03275155602918966,0.04488272329937158,0.0,0.07406485177117095,False,0.012796438415314748
D340,6,0.006503067369248689,0.010119141272369713,0.003616073903121024,0.0,0.0,1768439.5,0.05517746925293964,0.01274232056209268,0.035333113445662964,0.030468544336873862,0.0,0.0898087614304287,False,0.01274232056209268
D348,6,0.010774606872451952,0.00805063913470993,-0.002723967737742021,0.0,0.0,1724159.0,0.05836938364505324,-0.012616045571241186,-0.026699084706669783,0.10206104689587438,0.001944733104910501,0.09390444822525927,False,0.012616045571241186
D522,6,0.004575588652300524,0.0021242449788593906,-0.002451343673441133,0.0,0.0,1724169.5,0.02261314144825403,-0.01261003247643866,-0.03912203271427421,0.016567696094564675,0.0,0.041798226879086575,True,0.01261003247643866
D901,2,0.00611531741409435,0.01007866273352999,0.00396334531943564,0.0,0.0,1768196.5,0.03421411503076814,0.012603160368092947,0.037387824511994364,0.022028857102900028,0.0,0.059004491182093936,False,0.012603160368092947
D123,6,0.029005361171811298,0.0204968024252704,-0.008508558746540898,0.0,0.0,1724198.0,0.08590203819843972,-0.012593711219117787,-0.03633651640520026,0.026051853908504407,0.00011816116953156097,0.12866792359464568,False,0.012593711219117787
D564,6,0.00479761488642982,0.0015917591420845623,-0.0032058557443452574,0.0,0.0,1724282.0,0.0026834577496960043,-0.012545606460698133,-0.04494019590405429,0.005907822594900513,0.0010275795890464234,0.006386997041228503,True,0.012545606460698133
D560,6,0.009092603376237626,0.0048897410668633234,-0.004202862309374302,0.0,0.0,1724311.5,0.057878279317597744,-0.012528712527681729,-0.045697621196019,0.005121369253106732,0.0024512777916010364,0.09354745145518704,False,0.012528712527681729
D420,6,0.012900407687827608,0.017232055063913468,0.00433164737608586,0.0,0.0,1767998.0,0.21741782002727783,0.012489484242541815,0.035220585745899834,0.03100181568018022,0.0,0.2883609982821444,False,0.012489484242541815
D592,6,0.0064456610349446705,0.0022946738770894784,-0.0041509871578551925,0.0,0.0,1724436.0,0.009353601811301194,-0.01245741440359549,-0.0506470236052409,0.0019166345045995969,0.0,0.019232997807261332,True,0.01245741440359549
D900,2,0.004659289458357601,0.008357915437561455,0.003698625979203854,0.0,0.0,1767940.5,0.02882649365953356,0.012456555390052193,0.0415864745576407,0.010858072057046622,0.010291565060579932,0.05137028998301494,False,0.012456555390052193
D292,6,0.016307513104251603,0.00663716814159292,-0.009670344962658683,0.0,0.0,1724493.0,0.0025169286060093402,-0.012424771888953634,-0.05233327902746248,0.0013445284871806524,0.0,0.00605282138815395,True,0.012424771888953634
D434,6,0.003744071889341875,0.006391347103244838,0.002647275213902963,0.0,0.0,1767843.5,0.014977163167355336,0.012401005847591628,0.034729994435985574,0.03342129966936145,0.0,0.029239124722786402,True,0.012401005847591628
D591,6,0.004536345525917297,0.0019144128765978367,-0.0026219326493194606,0.0,0.0,1724552.0,0.01401736450329631,-0.012390984022920826,-0.04257348922811156,0.00911410990418422,0.005558603146874397,0.027834480942259817,True,0.012390984022920826
D36,6,0.06613873405591147,0.05473242791199607,-0.011406306143915405,0.0,0.0,1724576.5,0.44175848143233354,-0.012376953468381746,-0.0556753855598201,0.0006463701586706631,0.04627573062393364,0.525722850334712,False,0.012376953468381746
D169,3,0.0221316249271986,0.02704031465093412,0.004908689723735517,0.0,0.0,1767746.0,0.07335808829481642,0.012345169967282965,0.021141015198500746,0.19549165860761797,0.0022343256242300935,0.1140578777738197,False,0.012345169967282965
D432,6,0.006406327106581247,0.007284951285152409,0.0008786241785711619,0.0,0.0,1767707.0,0.06525138141010951,0.012322835615159677,0.01035886434079704,0.5259252281471639,0.0,0.10283380970527463,False,0.012322835615159677
D325,6,0.0058241118287711115,0.00811209440314651,0.002287982574375398,0.0,0.0,1767635.5,0.03254148923885077,0.012281889302933502,0.025386274692866764,0.12005922462657179,0.0,0.056399837957609195,False,0.012281889302933502
D268,6,0.0033484177827606287,0.0009012127173058013,-0.0024472050654548274,0.0,0.0,1724815.5,0.0006037510630499379,-0.012240083977164029,-0.04556310991782307,0.005253725053907898,0.006036824894720461,0.001632712018753723,True,0.012240083977164029
D528,6,0.0047564356453115905,0.0025197967881022618,-0.0022366388572093287,0.0,0.0,1725069.0,0.014234724566190756,-0.012094910688361882,-0.03193949415477021,0.050465816423715525,0.01670051069903722,0.028131478654905194,True,0.012094910688361882
D905,2,0.006697728596389051,0.0037487708947885937,-0.0029489577016004573,0.0,0.0,1725196.0,0.021492761964330392,-0.012022180875037036,-0.03560506768723397,0.02921216604694482,0.0,0.04015448807852049,True,0.012022180875037036
D776,4,0.0157251019219569,0.01032448377581121,-0.005400618146145692,0.0,0.0,1725365.0,0.03871887901521427,-0.011925398682502308,-0.034926939376766865,0.032431271400407434,0.0,0.06531461387275223,False,0.011925398682502308
D218,6,0.41801879509435064,0.43393030964945917,0.01591151455510853,0.67237255,0.67745654,1725394.0,0.5133001725670039,-0.01190879108733367,0.021728776536832035,0.18335315527730797,0.02824944268072227,0.5925973753057603,False,0.01190879108733367
D114,6,0.017705299941758883,0.016125860373647983,-0.0015794395681109005,0.0,0.0,1725696.0,0.10946667010896348,-0.01173584302730113,-0.009809911124241736,0.5480889753447803,0.009998617764329643,0.15983053723892776,False,0.01173584302730113
D818,6,0.004109803920209668,0.0024312684360865288,-0.0016785354841231397,0.0,0.0,1725903.5,0.020569017501935877,-0.011617012820490769,-0.025893781940465835,0.11282723537535988,0.004367999711348158,0.038846378162623464,True,0.011617012820490769
D943,6,0.0058969132207338385,0.0015978367748279252,-0.0042990764459059135,0.0,0.0,1725981.5,0.0027782295409606523,-0.011572344116243971,-0.05157977969109566,0.0015772838718548631,0.0,0.006545320443958147,True,0.011572344116243971
D559,6,0.012376237623762377,0.007817109144542773,-0.004559128479219604,0.0,0.0,1726040.5,0.14009670386600334,-0.011538556250211163,-0.04304510118467065,0.0083727160329358,0.006463937016090382,0.19749941011535968,False,0.011538556250211163
D273,6,0.004659289458357601,0.002335299901671583,-0.0023239895566860174,0.0,0.0,1726060.0,0.0008310180898179683,-0.011527389074149519,-0.033828539785461596,0.0382892183494406,0.003087587038988815,0.002155065568744358,True,0.011527389074149519
D709,4,0.014948553666860806,0.010324483765978368,-0.004624069900882438,0.0,0.0,1726073.0,0.05828469765305575,-0.011519944290108386,-0.03493872843669886,0.03237281374315994,0.0034315339666333156,0.09390444822525927,False,0.011519944290108386
D531,6,0.006830073598136284,0.0021006436057030486,-0.004729429992433236,0.0,0.0,1726128.0,0.0024747332593458714,-0.01148844712685737,-0.05217276764051841,0.0013912781096725967,0.0,0.00597201255293535,True,0.01148844712685737
D652,2,0.00611531741409435,0.009218289085545723,0.0031029716714513723,0.0,0.0,1766208.0,0.014247885592124645,0.0114643947476476,0.0260509266969797,0.11065889601458043,0.0,0.028131478654905194,True,0.0114643947476476
D697,6,0.03820617355853232,0.03662733529990167,-0.0015788382586306507,0.0,0.0,1766206.0,0.4019051324605356,0.011463249396256758,-0.00912430288509018,0.5764026380245985,0.01501981096463978,0.48747655682386076,False,0.011463249396256758
D287,6,0.011357018054746652,0.004424778761061947,-0.006932239293684705,0.0,0.0,1726180.0,0.002539234583605991,-0.011458667990692839,-0.05125181227561339,0.0016897346823006602,0.013273413935726008,0.006085407019331598,True,0.011458667990692839
D892,2,0.010871927779848575,0.008079301864306786,-0.002792625915541788,0.0,0.0,1726261.5,0.2350024326651109,-0.011411994921511903,-0.03308619482287943,0.042738471460525916,0.005487995962322856,0.3064290632312422,False,0.011411994921511903
D666,6,0.0052750469161327905,0.0037703266676499506,-0.00150472024848284,0.0,0.0,1726526.0,0.11918642413286953,-0.011260522200059686,-0.02970700716943682,0.06887896323549683,0.0,0.172572009942384,False,0.011260522200059686
D565,6,0.002936206562026791,0.0012700098333333332,-0.0016661967286934576,0.0,0.0,1726544.5,0.002032376870829622,-0.011249927699693463,-0.029035279820309456,0.07539404798032112,0.003559103214466175,0.004973598328262632,True,0.011249927699693463
D208,6,0.6402635874158416,0.6464449411666665,0.006181353750824958,0.575174098,0.5932335515,1765722.5,0.5504598437933226,0.011186360697496012,0.022186966538444354,0.17428474527265606,0.012004833509274837,0.6281930893864683,False,0.011186360697496012
D567,6,0.0013227486901572511,0.000631746441494592,-0.0006910022486626592,0.0,0.0,1726675.5,0.0017397042000676633,-0.011174907183586602,-0.01632069624670007,0.3176488526202475,0.007084330370062508,0.004318194353739379,True,0.011174907183586602
D34,6,0.02564953916307513,0.025427041950835793,-0.0002224972122393358,0.0,0.0,1765578.0,0.4898110330888774,0.011103609059500474,-0.0022945913701999804,0.8882755940699065,0.002801248440272852,0.5750315337783274,False,0.011103609059500474
D769,6,0.006738397537565522,0.007391178539331367,0.0006527810017658451,0.0,0.0,1765561.5,0.19599010342257062,0.011094159910525203,0.00948040938478113,0.5616104795566148,0.0,0.2629596947464992,False,0.011094159910525203
D681,6,0.005144632112405357,0.0018026876425762046,-0.0033419444698291525,0.0,0.0,1727026.5,0.0012824456689616269,-0.010973898014476124,-0.04645017231579521,0.004434908002084577,0.0017075172536269445,0.003241089963375748,True,0.010973898014476124
D327,6,0.009900990099009901,0.01597836774827925,0.00607737764926935,0.0,0.0,1765318.0,0.0289694017799299,0.010954713378677816,0.034677261308458635,0.03369073150617196,0.0,0.05149292643747131,False,0.010954713378677816
D848,6,0.008910891089108912,0.004277286135693215,-0.004633604953415697,0.0,0.0,1727121.5,0.016602497205660448,-0.01091949382340629,-0.04242468616329701,0.00935990154657664,0.02551989148694167,0.0321413246739109,True,0.01091949382340629
D532,6,0.007359533012813046,0.002815759365290069,-0.004543773647522977,0.0,0.0,1727211.5,0.0038395875990419118,-0.01086795301081378,-0.04407857314908241,0.006933474850956137,0.0,0.008608107681722996,True,0.01086795301081378
D281,6,0.008736167734420501,0.0055309734513274336,-0.003205194283093068,0.0,0.0,1727286.0,0.01755991717668419,-0.010825288671501232,-0.02948289495621787,0.07099920226609281,0.005596834640174908,0.033900395660543085,True,0.010825288671501232
D367,6,0.0015530964863133374,0.004342838415929203,0.002789741929615866,0.0,0.0,1765035.5,0.002773963016227534,0.010792932494707141,0.04351980412883532,0.0076813881524990905,0.01283626553292061,0.006545320443958147,True,0.010792932494707141
D529,6,0.004986895748398369,0.002488938053097345,-0.002497957695301024,0.0,0.0,1727398.0,0.02391601049902678,-0.01076114899360836,-0.039497576641324895,0.015555416321833746,0.0005752360275688151,0.04385653640322853,True,0.01076114899360836
